,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,legacy_id,num_bikes_disabled,num_docks_available,is_installed,station_id,num_docks_disabled,is_renting,is_returning,last_reported,last_update
1650,active,1,1,False,4797,0,19,1,4797,0,1,1,1670632520,2022-12-10 01:15:00.728023
1651,active,1,1,False,4798,0,19,1,4798,0,1,1,1670632324,2022-12-10 01:15:00.728023
1652,active,3,0,False,4799,0,16,1,4799,0,1,1,1670626328,2022-12-10 01:15:00.728023
1653,active,6,4,False,4800,0,11,1,4800,0,1,1,1670632664,2022-12-10 01:15:00.728023
1654,active,5,4,False,4801,2,16,1,4801,0,1,1,1670618359,2022-12-10 01:15:00.728023
1655,active,11,2,False,4802,0,11,1,4802,0,1,1,1670634873,2022-12-10 01:15:00.728023
1656,active,17,5,False,4803,0,8,1,4803,0,1,1,1670618758,2022-12-10 01:15:00.728023
1657,active,10,0,False,4804,0,9,1,4804,0,1,1,1670631355,2022-12-10 01:15:00.728023
1658,active,19,3,False,4805,1,1,1,4805,0,1,1,1670631947,2022-12-10 01:15:00.728023
1659,active,9,1,False,4806,0,11,1,4806,0,1,1,1670627748,2022-12-10 01:15:00.728023
1660,active,9,4,False,4807,1,10,1,4807,0,1,1,1670627665,2022-12-10 01:15:00.728023
1661,active,22,3,False,4808,0,7,1,4808,0,1,1,1670625355,2022-12-10 01:15:00.728023
1662,active,16,2,False,4809,1,2,1,4809,0,1,1,1670623935,2022-12-10 01:15:00.728023
1663,active,10,1,False,4810,0,12,1,4810,0,1,1,1670627654,2022-12-10 01:15:00.728023
1664,active,20,3,False,4811,0,3,1,4811,0,1,1,1670626149,2022-12-10 01:15:00.728023
1665,out_of_service,0,0,False,4812,0,0,0,4812,0,0,0,86400,2022-12-10 01:15:00.728023
1666,active,24,2,False,4813,0,1,1,4813,0,1,1,1670634596,2022-12-10 01:15:00.728023
1667,active,23,7,False,4814,0,7,1,4814,0,1,1,1670621020,2022-12-10 01:15:00.728023
1668,active,18,5,False,4815,2,0,1,4815,0,1,1,1670618226,2022-12-10 01:15:00.728023
1669,active,16,10,False,4816,0,2,1,4816,0,1,1,1670630617,2022-12-10 01:15:00.728023
1670,active,16,6,False,4817,2,1,1,4817,0,1,1,1670619366,2022-12-10 01:15:00.728023
1671,active,12,1,False,4818,1,5,1,4818,0,1,1,1670631756,2022-12-10 01:15:00.728023
1672,active,18,9,False,4819,1,0,1,4819,0,1,1,1670626540,2022-12-10 01:15:00.728023
1673,active,11,11,False,4820,6,9,1,4820,0,1,1,1670630454,2022-12-10 01:15:00.728023
1674,active,26,4,False,4821,0,1,1,4821,0,1,1,1670631931,2022-12-10 01:15:00.728023
1675,active,16,3,False,4823,1,2,1,4823,0,1,1,1670626162,2022-12-10 01:15:00.728023
1676,out_of_service,0,0,False,4824,0,0,0,4824,0,0,0,86400,2022-12-10 01:15:00.728023
1677,out_of_service,0,0,False,4826,0,0,0,4826,0,0,0,86400,2022-12-10 01:15:00.728023
1678,out_of_service,0,0,False,4827,0,0,0,4827,0,0,0,86400,2022-12-10 01:15:00.728023
1679,active,16,4,False,4828,1,1,1,4828,0,1,1,1670622364,2022-12-10 01:15:00.728023
1680,out_of_service,0,0,False,4829,0,0,0,4829,0,0,0,86400,2022-12-10 01:15:00.728023
1681,active,20,0,False,4830,1,24,1,4830,0,1,1,1670634626,2022-12-10 01:15:00.728023
1682,active,5,4,False,4831,5,17,1,4831,0,1,1,1670633716,2022-12-10 01:15:00.728023
1683,active,10,2,False,4832,0,14,1,4832,0,1,1,1670607881,2022-12-10 01:15:00.728023
1684,active,10,5,False,4833,2,8,1,4833,0,1,1,1670618349,2022-12-10 01:15:00.728023
1685,active,8,0,False,4834,1,24,1,4834,0,1,1,1670630366,2022-12-10 01:15:00.728023
1686,active,4,1,False,4873,0,13,1,4873,0,1,1,1670619242,2022-12-10 01:15:00.728023
1687,active,43,1,False,4875,1,1,1,4875,0,1,1,1670634583,2022-12-10 01:15:00.728023
1688,active,31,2,False,4876,2,9,1,4876,0,1,1,1670634817,2022-12-10 01:15:00.728023
1689,active,28,9,False,4884,1,4,1,4884,0,1,1,1670634713,2022-12-10 01:15:00.728023
1690,active,0,0,False,4885,0,33,1,4885,0,1,1,1670634342,2022-12-10 01:15:00.728023
1691,active,9,1,False,4886,0,18,1,4886,0,1,1,1670633509,2022-12-10 01:15:00.728023
1692,active,3,1,False,4887,2,14,1,4887,0,1,1,1670633850,2022-12-10 01:15:00.728023
1693,active,4,1,False,4888,0,19,1,4888,0,1,1,1670633715,2022-12-10 01:15:00.728023
1694,out_of_service,0,0,False,4889,0,0,0,4889,0,0,0,86400,2022-12-10 01:15:00.728023
1695,active,2,2,False,4890,0,21,1,4890,0,1,1,1670632910,2022-12-10 01:15:00.728023
1696,out_of_service,0,0,False,4891,0,3,0,4891,0,0,0,1664477654,2022-12-10 01:15:00.728023
1697,active,10,0,False,4892,2,12,1,4892,0,1,1,1670630547,2022-12-10 01:15:00.728023
1698,active,1,0,False,4893,2,16,1,4893,0,1,1,1670632595,2022-12-10 01:15:00.728023
1699,active,1,1,False,4894,1,18,1,4894,0,1,1,1670630602,2022-12-10 01:15:00.728023
1700,active,4,1,False,4896,1,14,1,4896,0,1,1,1670633775,2022-12-10 01:15:00.728023
1701,active,1,0,False,4897,0,19,1,4897,0,1,1,1670633199,2022-12-10 01:15:00.728023
1702,active,2,1,False,4898,0,18,1,4898,0,1,1,1670631267,2022-12-10 01:15:00.728023
1703,out_of_service,0,0,False,4899,0,0,0,4899,0,0,0,86400,2022-12-10 01:15:00.728023
1704,active,6,0,False,4900,0,12,1,4900,0,1,1,1670631128,2022-12-10 01:15:00.728023
1705,active,8,1,False,4901,0,11,1,4901,0,1,1,1670631989,2022-12-10 01:15:00.728023
1706,active,8,0,False,4902,0,11,1,4902,0,1,1,1670621582,2022-12-10 01:15:00.728023
1707,active,16,2,False,4903,1,3,1,4903,0,1,1,1670633369,2022-12-10 01:15:00.728023
1708,active,1,1,False,4904,0,19,1,4904,0,1,1,1670629899,2022-12-10 01:15:00.728023
1709,active,2,0,False,4905,1,18,1,4905,0,1,1,1670634645,2022-12-10 01:15:00.728023
1710,active,4,0,False,4906,0,17,1,4906,0,1,1,1670633416,2022-12-10 01:15:00.728023
1711,active,3,0,False,4907,1,21,1,4907,0,1,1,1670633848,2022-12-10 01:15:00.728023
1712,active,6,1,False,4908,0,13,1,4908,0,1,1,1670625826,2022-12-10 01:15:00.728023
1713,active,3,0,False,4909,0,17,1,4909,0,1,1,1670634595,2022-12-10 01:15:00.728023
1714,active,4,0,False,4910,0,16,1,4910,0,1,1,1670624673,2022-12-10 01:15:00.728023
1715,active,10,8,False,4911,0,13,1,4911,0,1,1,1670633436,2022-12-10 01:15:00.728023
1716,out_of_service,0,0,False,4912,0,0,0,4912,0,0,0,86400,2022-12-10 01:15:00.728023
1717,active,3,1,False,4913,0,19,1,4913,0,1,1,1670626539,2022-12-10 01:15:00.728023
1718,active,4,3,False,4914,1,17,1,4914,0,1,1,1670634889,2022-12-10 01:15:00.728023
1719,active,2,2,False,4915,1,19,1,4915,0,1,1,1670634773,2022-12-10 01:15:00.728023
1720,out_of_service,0,0,False,4916,0,0,0,4916,0,0,0,86400,2022-12-10 01:15:00.728023
1721,active,1,0,False,4917,0,24,1,4917,0,1,1,1670633903,2022-12-10 01:15:00.728023
1722,active,0,0,False,4918,0,23,1,4918,0,1,1,1670632165,2022-12-10 01:15:00.728023
1723,active,4,0,False,4919,0,20,1,4919,0,1,1,1670632006,2022-12-10 01:15:00.728023
1724,active,7,0,False,4920,0,15,1,4920,0,1,1,1670633403,2022-12-10 01:15:00.728023
1725,active,1,0,False,4922,0,24,1,4922,0,1,1,1670634059,2022-12-10 01:15:00.728023
1726,active,1,0,False,4924,0,21,1,4924,0,1,1,1670628597,2022-12-10 01:15:00.728023
1727,active,3,0,False,4925,0,17,1,4925,0,1,1,1670633214,2022-12-10 01:15:00.728023
1728,active,10,0,False,4926,0,10,1,4926,0,1,1,1670634207,2022-12-10 01:15:00.728023
1729,active,4,1,False,4927,1,18,1,4927,0,1,1,1670632461,2022-12-10 01:15:00.728023
1730,active,2,2,False,4929,0,17,1,4929,0,1,1,1670609501,2022-12-10 01:15:00.728023
1731,active,1,1,False,4930,0,18,1,4930,0,1,1,1670630808,2022-12-10 01:15:00.728023
1732,active,7,3,False,4931,0,13,1,4931,0,1,1,1670631723,2022-12-10 01:15:00.728023
1733,out_of_service,0,0,False,4932,0,0,0,4932,0,0,0,86400,2022-12-10 01:15:00.728023
1734,active,1,1,False,4933,0,18,1,4933,0,1,1,1670625157,2022-12-10 01:15:00.728023
1735,active,2,2,False,4934,0,17,1,4934,0,1,1,1670633445,2022-12-10 01:15:00.728023
1736,active,0,0,False,4935,0,19,1,4935,0,1,1,1670579053,2022-12-10 01:15:00.728023
1737,active,3,1,False,4937,0,16,1,4937,0,1,1,1670629222,2022-12-10 01:15:00.728023
1738,active,2,2,False,4938,0,18,1,4938,0,1,1,1670620659,2022-12-10 01:15:00.728023
1739,active,12,7,False,4939,0,10,1,4939,0,1,1,1670632715,2022-12-10 01:15:00.728023
1740,active,7,2,False,4940,0,14,1,4940,0,1,1,1670627626,2022-12-10 01:15:00.728023
1741,active,3,3,False,4941,0,17,1,4941,0,1,1,1670633254,2022-12-10 01:15:00.728023
1742,out_of_service,0,0,False,4942,0,0,0,4942,0,0,0,86400,2022-12-10 01:15:00.728023
1743,out_of_service,0,0,False,4943,0,0,0,4943,0,0,0,86400,2022-12-10 01:15:00.728023
1744,active,0,0,False,4945,2,25,1,4945,0,1,1,1670632679,2022-12-10 01:15:00.728023
1745,active,2,0,False,4951,0,21,1,4951,0,1,1,1670634733,2022-12-10 01:15:00.728023
1746,active,6,1,False,4952,0,15,1,4952,0,1,1,1670622600,2022-12-10 01:15:00.728023
1747,active,5,0,False,4953,0,16,1,4953,0,1,1,1670633205,2022-12-10 01:15:00.728023
1748,active,2,1,False,4954,0,17,1,4954,0,1,1,1670618383,2022-12-10 01:15:00.728023
1749,out_of_service,0,0,False,4955,0,0,0,4955,0,0,0,86400,2022-12-10 01:15:00.728023
1750,out_of_service,0,0,False,4956,0,0,0,4956,0,0,0,86400,2022-12-10 01:15:00.728023
1751,out_of_service,0,0,False,4957,0,0,0,4957,0,0,0,86400,2022-12-10 01:15:00.728023
1752,out_of_service,0,0,False,4958,0,0,0,4958,0,0,0,86400,2022-12-10 01:15:00.728023
1753,active,17,3,False,4959,0,1,1,4959,0,1,1,1670634331,2022-12-10 01:15:00.728023
1754,active,6,0,False,4960,1,22,1,4960,0,1,1,1670629863,2022-12-10 01:15:00.728023
1755,active,3,1,False,4962,0,17,1,4962,0,1,1,1670634460,2022-12-10 01:15:00.728023
1756,active,11,1,False,4963,0,14,1,4963,0,1,1,1670634103,2022-12-10 01:15:00.728023
1757,active,7,0,False,4964,1,9,1,4964,0,1,1,1670626880,2022-12-10 01:15:00.728023
1758,active,13,1,False,4965,0,6,1,4965,0,1,1,1670614959,2022-12-10 01:15:00.728023
1759,active,1,1,False,4966,0,18,1,4966,0,1,1,1670633094,2022-12-10 01:15:00.728023
1760,active,0,0,False,4967,0,21,1,4967,0,1,1,1670634727,2022-12-10 01:15:00.728023
1761,active,0,0,False,4968,0,30,1,4968,0,1,1,1670632936,2022-12-10 01:15:00.728023
1762,active,0,0,False,4969,0,22,1,4969,0,1,1,1670634758,2022-12-10 01:15:00.728023
1763,active,4,2,False,4970,0,20,1,4970,0,1,1,1670628591,2022-12-10 01:15:00.728023
1764,active,6,0,False,4971,0,12,1,4971,0,1,1,1670633737,2022-12-10 01:15:00.728023
1765,active,0,0,False,4972,18,3,1,4972,0,1,1,1670617236,2022-12-10 01:15:00.728023
1766,out_of_service,0,0,False,4973,0,0,0,4973,0,0,0,86400,2022-12-10 01:15:00.728023
1767,active,25,4,False,4975,1,28,1,4975,0,1,1,1670633534,2022-12-10 01:15:00.728023
1768,active,22,1,False,4976,2,17,1,4976,0,1,1,1670634733,2022-12-10 01:15:00.728023
1769,active,16,3,False,4977,4,34,1,4977,0,1,1,1670634842,2022-12-10 01:15:00.728023
1770,active,7,2,False,4978,0,17,1,4978,0,1,1,1670634679,2022-12-10 01:15:00.728023
1771,active,14,0,False,4979,1,14,1,4979,0,1,1,1670630939,2022-12-10 01:15:00.728023
1772,active,45,10,False,4980,0,2,1,4980,0,1,1,1670634845,2022-12-10 01:15:00.728023
1773,active,29,1,False,4981,0,9,1,4981,0,1,1,1670634659,2022-12-10 01:15:00.728023
1774,active,22,2,False,4982,2,35,1,4982,0,1,1,1670634674,2022-12-10 01:15:00.728023
1775,active,1,1,False,4984,0,23,1,4984,0,1,1,1670632436,2022-12-10 01:15:00.728023
1776,out_of_service,0,0,False,4985,0,0,0,4985,0,0,0,86400,2022-12-10 01:15:00.728023
1777,out_of_service,0,0,False,4987,0,0,0,4987,0,1,1,86400,2022-12-10 01:15:00.728023
1778,active,16,1,False,4988,2,0,1,4988,0,1,1,1670633825,2022-12-10 01:15:00.728023
1779,active,0,0,False,4989,0,22,1,4989,0,1,1,1670632019,2022-12-10 01:15:00.728023
1780,active,10,3,False,4990,6,19,1,4990,0,1,1,1670634600,2022-12-10 01:15:00.728023
1781,active,15,0,False,4992,0,6,1,4992,0,1,1,1670587733,2022-12-10 01:15:00.728023
1782,active,24,2,False,4993,2,1,1,4993,0,1,1,1670629877,2022-12-10 01:15:00.728023
1783,active,3,1,False,4994,0,18,1,4994,0,1,1,1670632719,2022-12-10 01:15:00.728023
1784,active,0,0,False,4995,19,2,1,4995,0,1,1,1670620914,2022-12-10 01:15:00.728023
1785,active,20,5,False,4996,0,1,1,4996,0,1,1,1670634779,2022-12-10 01:15:00.728023
1786,out_of_service,0,0,False,4997,0,0,0,4997,0,0,0,86400,2022-12-10 01:15:00.728023
1787,active,13,10,False,4998,5,1,1,4998,0,0,0,1670628636,2022-12-10 01:15:00.728023
1788,active,0,0,False,5000,2,24,1,5000,0,1,1,1670634438,2022-12-10 01:15:00.728023
1789,active,12,0,False,5001,0,12,1,5001,0,1,1,1670633227,2022-12-10 01:15:00.728023
1790,active,1,1,False,5002,0,18,1,5002,0,1,1,1670634679,2022-12-10 01:15:00.728023
1791,active,38,0,False,5003,3,4,1,5003,0,1,1,1670633325,2022-12-10 01:15:00.728023
1792,out_of_service,0,0,False,5004,0,0,0,5004,0,0,0,86400,2022-12-10 01:15:00.728023
1793,active,1,1,False,5005,0,19,1,5005,0,1,1,1670627272,2022-12-10 01:15:00.728023
1794,out_of_service,0,0,False,5006,0,0,0,5006,0,0,0,86400,2022-12-10 01:15:00.728023
1795,active,1,1,False,5010,1,45,1,5010,0,1,1,1670634316,2022-12-10 01:15:00.728023
1796,out_of_service,0,0,False,5012,0,0,0,5012,0,0,0,86400,2022-12-10 01:15:00.728023
1797,out_of_service,0,0,False,5014,0,0,0,5014,0,0,0,86400,2022-12-10 01:15:00.728023
1798,out_of_service,0,0,False,5022,0,0,0,5022,0,1,1,86400,2022-12-10 01:15:00.728023
