,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,last_reported,num_bikes_available,num_docks_available,is_installed,is_returning,num_ebikes_available,station_id,last_update,num_scooters_unavailable,num_scooters_available
1727,2,0,1834145204469569922,1,False,1692839297,13,10,1,1,1,1834145204469569922,2023-08-24 01:00:31.430765,0.0,0.0
1728,4,1,3906,1,False,1692839297,14,27,1,1,0,3b530cff-dd26-4cfd-b570-a85fd53354fe,2023-08-24 01:00:31.430765,0.0,0.0
1729,3,0,3817,1,False,1692839294,12,2,1,1,6,3c5a8531-4eec-4695-b4f8-8a1158890e78,2023-08-24 01:00:31.430765,0.0,0.0
1730,3,0,4960,1,False,1692839294,22,5,1,1,6,5d101095-011e-4541-ae64-bed8b52807b3,2023-08-24 01:00:31.430765,0.0,0.0
1731,1,1,356,1,False,1692839294,12,19,1,1,2,66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1732,7,0,439,1,False,1692839294,51,18,1,1,3,66dc176f-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1733,6,1,423,1,False,1692839295,17,20,1,1,2,66dc0e24-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1734,2,2,3570,1,False,1692839302,4,24,1,1,1,60c5a043-1367-4a27-96ee-394ba60e2154,2023-08-24 01:00:31.430765,0.0,0.0
1735,0,0,4969,1,False,1692839303,2,19,1,1,0,3893eeef-06a8-47b1-95f2-a85454f7d5c9,2023-08-24 01:00:31.430765,0.0,0.0
1736,1,0,4403,1,False,1692839303,9,24,1,1,4,178bad16-1b02-4264-94c0-a8fd0faa60fe,2023-08-24 01:00:31.430765,0.0,0.0
1737,4,0,3231,1,False,1692839305,3,29,1,1,1,66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1738,6,0,3495,1,False,1692839305,21,0,1,1,5,566935d6-4d66-4b42-9822-f2a816e357b9,2023-08-24 01:00:31.430765,0.0,0.0
1739,1,0,3929,1,False,1692839305,15,2,1,1,3,5fdf435f-6080-4b1d-966c-3b9d08450c4d,2023-08-24 01:00:31.430765,0.0,0.0
1740,1,2,275,1,False,1692839300,5,10,1,1,3,66db5d92-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1741,7,0,480,1,False,1692839300,20,2,1,1,6,66dc4334-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1742,3,0,4660,1,False,1692839300,21,13,1,1,0,8ec47777-852d-4059-a5ea-12eef71a9606,2023-08-24 01:00:31.430765,0.0,0.0
1743,2,0,4261,1,False,1692839300,16,7,1,1,3,76c1ef9c-3984-4b4e-bff4-5c398e2395bd,2023-08-24 01:00:31.430765,0.0,0.0
1744,2,0,4501,1,False,1692839301,5,22,1,1,2,f365afa3-e8a5-439d-975d-6c2b064f30df,2023-08-24 01:00:31.430765,0.0,0.0
1745,5,0,4426,1,False,1692839301,35,18,1,1,2,a82599ce-99ca-4670-8053-baada198034a,2023-08-24 01:00:31.430765,0.0,0.0
1746,2,0,4445,1,False,1692839307,17,0,1,1,9,99b7c9a5-9679-417f-b884-21c4b240aa99,2023-08-24 01:00:31.430765,0.0,0.0
1747,1,1,3041,1,False,1692839307,2,20,1,1,2,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1748,5,0,4282,1,False,1692839307,29,16,1,1,0,4e862dc1-0652-4f29-a26f-315d763df67d,2023-08-24 01:00:31.430765,0.0,0.0
1749,2,0,4174,1,False,1692839301,10,9,1,1,2,8d8a381c-21df-4095-837e-65924d85a06d,2023-08-24 01:00:31.430765,0.0,0.0
1750,7,1,3134,1,False,1692839301,0,41,1,1,0,66dd3f33-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1751,2,0,2017,1,False,1692839302,11,37,1,1,1,66dca5f3-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1752,0,1,3736,1,False,1692839302,28,12,1,1,8,3ac7b47b-2253-4a0b-bf7d-8a2eb6b78a38,2023-08-24 01:00:31.430765,0.0,0.0
1753,5,0,3583,1,False,1692839304,0,27,1,1,0,e63c8dac-ab44-48c8-83a0-92c53a00f12e,2023-08-24 01:00:31.430765,0.0,0.0
1754,0,0,1828968327357059242,1,False,1692839303,6,16,1,1,2,1828968327357059242,2023-08-24 01:00:31.430765,0.0,0.0
1755,0,0,4939,1,False,1692839303,0,22,1,1,0,398ebef6-dcc2-4305-b1d2-47efafdaa85c,2023-08-24 01:00:31.430765,,
1756,2,1,3534,1,False,1692839303,29,1,1,1,16,0f6fd186-656a-41b3-ba4a-456d22da177c,2023-08-24 01:00:31.430765,0.0,0.0
1757,8,0,3082,1,False,1692839304,16,1,1,1,1,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1758,3,1,3545,1,False,1692839304,11,18,1,1,5,32d3adc3-c3dd-4a97-a4db-95d467f3c3aa,2023-08-24 01:00:31.430765,0.0,0.0
1759,6,0,3553,1,False,1692839305,27,0,1,1,0,46bdd925-fb6c-4654-85d8-e0db4da62abf,2023-08-24 01:00:31.430765,0.0,0.0
1760,4,1,4041,1,False,1692839305,11,2,1,1,0,1b962833-d769-418e-b1ef-5a183bb5eb1a,2023-08-24 01:00:31.430765,0.0,0.0
1761,0,0,3042,1,False,1692839305,1,18,1,1,0,66dcba5e-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1762,1,0,3981,1,False,1692839321,4,19,1,1,0,676b7b4d-b1c0-4c97-8ac3-5fe665e51108,2023-08-24 01:00:31.430765,0.0,0.0
1763,5,0,416,1,False,1692839321,14,10,1,1,2,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1764,1,2,4148,1,False,1692839321,7,17,1,1,0,b471c112-1770-4dfe-9e13-fe7479dcb5a5,2023-08-24 01:00:31.430765,0.0,0.0
1765,6,0,5061,1,False,1692839322,9,1,1,1,0,f42b3158-3f78-4a62-964a-8cc554d69c35,2023-08-24 01:00:31.430765,0.0,0.0
1766,0,0,4846,1,False,1692839322,0,17,1,1,0,7b56cbab-9d93-4043-bfa5-63eb6b3e5281,2023-08-24 01:00:31.430765,,
1767,1,1,4966,1,False,1692839322,3,14,1,1,0,5782a158-b596-4936-a451-32ccc131a57d,2023-08-24 01:00:31.430765,0.0,0.0
1768,4,0,4806,1,False,1692839322,3,14,1,1,3,a4c9faeb-2234-457d-ad56-1ab14104b538,2023-08-24 01:00:31.430765,0.0,0.0
1769,2,0,3077,1,False,1692839322,21,10,1,1,7,66dcecfa-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1770,6,0,3152,1,False,1692839320,4,32,1,1,0,66dd4772-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1771,2,0,1804893262185771754,1,False,1692839320,28,1,1,1,0,1804893262185771754,2023-08-24 01:00:31.430765,0.0,0.0
1772,2,0,3953,1,False,1692839321,21,2,1,1,2,298d4e45-c6d2-45f1-a07a-11606026a6e4,2023-08-24 01:00:31.430765,0.0,0.0
1773,6,1,3142,1,False,1692839321,22,11,1,1,1,66dd4356-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1774,4,0,4193,1,False,1692839321,12,4,1,1,12,d4c34830-972f-4cd1-81bb-071df209d065,2023-08-24 01:00:31.430765,0.0,0.0
1775,1,0,4561,1,False,1692839321,20,5,1,1,1,992da9aa-87a6-4034-a24e-6a749593972f,2023-08-24 01:00:31.430765,0.0,0.0
1776,1,0,3617,1,False,1692839325,2,23,1,1,2,3575749f-123a-4a80-870d-7ca7c7f9c8a9,2023-08-24 01:00:31.430765,0.0,0.0
1777,1,0,3834,1,False,1692839325,8,10,1,1,3,4cfd4097-0aee-4f11-9aea-55f99397bf33,2023-08-24 01:00:31.430765,0.0,0.0
1778,2,0,4901,1,False,1692839325,1,17,1,1,1,b1cdec34-d4f9-4313-be82-729bb9f7bb18,2023-08-24 01:00:31.430765,0.0,0.0
1779,8,0,3112,1,False,1692839325,21,4,1,1,3,66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1780,0,0,4409,1,False,1692839327,23,7,1,1,0,33af8810-cda5-4b61-9c38-0235f9d59aaa,2023-08-24 01:00:31.430765,0.0,0.0
1781,12,0,434,1,False,1692839327,52,20,1,1,0,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1782,3,0,1814907277023901890,1,False,1692839327,21,1,1,1,2,1814907277023901890,2023-08-24 01:00:31.430765,0.0,0.0
1783,4,0,5074,1,False,1692839327,39,9,1,1,1,14391923-6727-4359-92e9-03e0b5094753,2023-08-24 01:00:31.430765,0.0,0.0
1784,3,0,4396,1,False,1692839327,7,9,1,1,2,44a43ebf-cacf-4251-9ceb-e1c331ef1673,2023-08-24 01:00:31.430765,0.0,0.0
1785,1,0,5036,1,False,1692839327,11,11,1,1,0,0cb63737-64c9-42a9-9479-280d49ed015a,2023-08-24 01:00:31.430765,0.0,0.0
1786,0,0,3970,1,False,1692839327,19,0,1,1,1,e0a9ed84-55f9-40f5-90fa-87db17d2f933,2023-08-24 01:00:31.430765,0.0,0.0
1787,0,1,3419,1,False,1692839326,47,4,1,1,0,66de602e-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1788,1,8,1815968345907104578,1,False,1692839326,18,1,1,1,8,1815968345907104578,2023-08-24 01:00:31.430765,0.0,0.0
1789,6,0,347,1,False,1692839326,29,45,1,1,0,66dbbeda-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1790,1,1,5043,1,False,1692839326,17,6,1,1,0,b5861c2d-d687-4308-bf2d-5f69fc28cc4a,2023-08-24 01:00:31.430765,0.0,0.0
1791,2,1,4924,1,False,1692839323,0,19,1,1,0,74f913d2-6eac-49ce-bd6d-53a06fa855a6,2023-08-24 01:00:31.430765,0.0,0.0
1792,1,1,3818,1,False,1692839324,27,10,1,1,0,606c7384-75e9-4988-858a-07b88b3a9413,2023-08-24 01:00:31.430765,0.0,0.0
1793,8,0,247,1,False,1692839324,65,2,1,1,12,66db3fc9-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1794,3,1,454,1,False,1692839324,14,15,1,1,2,66dc210e-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1795,0,0,4353,1,False,1692839324,14,5,1,1,1,f3525aa7-9d69-4ea2-9278-4df92db1afa1,2023-08-24 01:00:31.430765,0.0,0.0
1796,3,0,4040,1,False,1692839323,3,69,1,1,1,06109e92-4363-445a-9743-0457f6799530,2023-08-24 01:00:31.430765,0.0,0.0
1797,0,0,3061,1,False,1692839323,13,8,1,1,3,66dcc920-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1798,3,0,4297,1,False,1692839323,39,4,1,1,5,7e70b65e-00c1-40d5-984d-17232a4ee05e,2023-08-24 01:00:31.430765,0.0,0.0
1799,1,0,3591,1,False,1692839323,16,4,1,1,1,2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,2023-08-24 01:00:31.430765,0.0,0.0
1800,1,1,3352,1,False,1692839323,19,0,1,1,2,66de18d7-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1801,3,1,4983,1,False,1692839323,2,14,1,1,0,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,2023-08-24 01:00:31.430765,0.0,0.0
1802,4,0,4348,1,False,1692839320,5,18,1,1,5,340036c3-2787-4998-9a77-fe54f352d619,2023-08-24 01:00:31.430765,0.0,0.0
1803,0,0,4598,1,False,1692839320,44,9,1,1,2,f8c1c90f-4ec0-44bd-b097-cfafc887744d,2023-08-24 01:00:31.430765,0.0,0.0
1804,0,0,3880,1,False,1692839319,0,27,1,1,0,ee1ba75f-baf5-4852-929c-8b7ad310f55a,2023-08-24 01:00:31.430765,,
1805,0,0,3691,1,False,1692839263,5,12,1,1,0,00284700-9d22-42ce-8485-113fed9879c1,2023-08-24 01:00:31.430765,0.0,0.0
1806,1,1,3107,1,False,1692839257,32,10,1,1,1,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1807,3,0,3397,1,False,1692839258,28,2,1,1,3,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1808,0,0,4899,1,False,1692839258,4,15,1,1,1,82b97827-1801-4b7b-b3de-16447a8dd025,2023-08-24 01:00:31.430765,0.0,0.0
1809,1,0,4132,1,False,1692839256,15,2,1,1,4,971cddfa-695e-4b44-ba8b-26154ab4a83b,2023-08-24 01:00:31.430765,0.0,0.0
1810,1,0,4229,1,False,1692839256,8,14,1,1,1,cb4926e6-0a79-4902-80ee-d365fbf42aec,2023-08-24 01:00:31.430765,0.0,0.0
1811,0,1,4757,1,False,1692839257,16,4,1,1,1,57f144cb-375d-4eee-b458-e288116cb8f7,2023-08-24 01:00:31.430765,0.0,0.0
1812,1,2,4794,1,False,1692839261,8,10,1,1,0,4fb1ee23-4511-47c4-8698-0c46673dc86c,2023-08-24 01:00:31.430765,0.0,0.0
1813,2,0,258,1,False,1692839261,16,5,1,1,2,66db43b5-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1814,2,0,3924,1,False,1692839261,8,16,1,1,0,11a8d465-b4eb-466b-a6ca-055f73994231,2023-08-24 01:00:31.430765,0.0,0.0
1815,1,0,3309,1,False,1692839255,7,19,1,1,2,66ddebce-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1816,4,0,4636,1,False,1692839260,10,6,1,1,3,bdc116cd-4d63-4693-846c-ec5073314007,2023-08-24 01:00:31.430765,0.0,0.0
1817,4,0,4434,1,False,1692839264,4,20,1,1,4,c829b6af-002b-4d04-af56-6924d4ad0aa2,2023-08-24 01:00:31.430765,0.0,0.0
1818,2,0,4271,1,False,1692839264,17,2,1,1,2,ce700c09-6095-4b20-ab65-07defdd1a7d7,2023-08-24 01:00:31.430765,0.0,0.0
1819,1,0,4316,1,False,1692839262,14,9,1,1,3,5a6218aa-c5b7-4436-93c1-dee7cb5322d9,2023-08-24 01:00:31.430765,0.0,0.0
1820,0,0,4812,1,False,1692839262,8,16,1,1,2,266c8621-fdea-4a7e-9d35-18ca1684d526,2023-08-24 01:00:31.430765,0.0,0.0
1821,0,0,4170,1,False,1692839262,18,1,1,1,1,ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,2023-08-24 01:00:31.430765,0.0,0.0
1822,3,0,3317,1,False,1692839258,19,1,1,1,1,66ddef2d-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1823,4,0,4982,1,False,1692839259,49,5,1,1,0,3d835eaa-a102-42c5-b6c0-2c693b1d0677,2023-08-24 01:00:31.430765,0.0,0.0
1824,3,0,4321,1,False,1692839259,8,13,1,1,2,8c6cba48-d803-4a90-99f7-e06edcdbbf92,2023-08-24 01:00:31.430765,0.0,0.0
1825,4,2,391,1,False,1692839265,11,24,1,1,1,66dbeb1b-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1826,0,0,4053,1,False,1692839265,0,19,1,1,0,36aaebb9-ef10-41a5-b20b-753bf8a3fed8,2023-08-24 01:00:31.430765,,
1827,2,0,1792225684155730482,1,False,1692839265,12,10,1,1,2,1792225684155730482,2023-08-24 01:00:31.430765,0.0,0.0
1828,2,0,3500,1,False,1692839265,26,2,1,1,4,b976906e-81c4-44c5-a160-e17815c0d47b,2023-08-24 01:00:31.430765,0.0,0.0
1829,6,0,408,1,False,1692839265,36,3,1,1,1,66dbf362-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1830,5,0,4693,1,False,1692839266,66,0,1,1,13,c466f15e-715f-411e-904e-1a71fb574cdd,2023-08-24 01:00:31.430765,0.0,0.0
1831,2,0,4430,1,False,1692839268,14,8,1,1,5,b43ecf62-4c9d-4b06-ac9a-5837084f769f,2023-08-24 01:00:31.430765,0.0,0.0
1832,3,0,3664,1,False,1692839268,5,21,1,1,1,c1e24edf-7192-433f-8d38-be5b6b3647c5,2023-08-24 01:00:31.430765,0.0,0.0
1833,1,0,3886,1,False,1692839268,5,14,1,1,4,8f3a6711-fd05-4ce1-acf8-9d72b4a1bf97,2023-08-24 01:00:31.430765,0.0,0.0
1834,1,0,4560,1,False,1692839268,2,18,1,1,0,2ec2f95c-675c-4c59-856f-1fb38df59fa2,2023-08-24 01:00:31.430765,0.0,0.0
1835,2,0,5002,1,False,1692839268,15,2,1,1,0,57323c8c-6d00-4e09-b188-dc036388753f,2023-08-24 01:00:31.430765,0.0,0.0
1836,6,0,4755,1,False,1692839269,5,8,1,1,0,fffb18be-14b3-412f-a808-107a98cd9e58,2023-08-24 01:00:31.430765,0.0,0.0
1837,10,0,3256,1,False,1692839266,1,11,1,1,0,66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1838,2,0,4289,1,False,1692839267,6,19,1,1,0,7a8bf573-275f-41d5-ad8b-1ff9ee7c2dce,2023-08-24 01:00:31.430765,0.0,0.0
1839,3,0,1794096824496960148,1,False,1692839267,37,4,1,1,0,1794096824496960148,2023-08-24 01:00:31.430765,0.0,0.0
1840,1,0,4909,1,False,1692839270,3,16,1,1,2,9be6c750-85b6-4e81-bace-1a8ffe941d7b,2023-08-24 01:00:31.430765,0.0,0.0
1841,4,1,4698,1,False,1692839270,32,0,1,1,9,edc9b877-c311-46b4-a780-59ee7e692324,2023-08-24 01:00:31.430765,0.0,0.0
1842,1,0,3851,1,False,1692839270,14,5,1,1,2,201edb67-d071-4b67-bafd-131e5c273e9f,2023-08-24 01:00:31.430765,0.0,0.0
1843,0,1,1817432709747753390,1,False,1692839271,24,0,1,1,2,1817432709747753390,2023-08-24 01:00:31.430765,0.0,0.0
1844,5,0,3347,1,False,1692839276,9,21,1,1,2,66de14af-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1845,3,0,3711,1,False,1692839276,61,25,1,1,2,d9160982-2d9b-4f08-9469-a559a7b62809,2023-08-24 01:00:31.430765,0.0,0.0
1846,4,0,1786686999403592506,1,False,1692839276,17,10,1,1,2,1786686999403592506,2023-08-24 01:00:31.430765,0.0,0.0
1847,7,0,525,1,False,1692839273,9,64,1,1,1,66dc8382-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1848,5,0,4562,1,False,1692839274,0,20,1,1,0,a29b031a-9611-4b11-ad97-6d4da99b03ba,2023-08-24 01:00:31.430765,0.0,0.0
1849,3,0,3462,1,False,1692839274,22,12,1,1,1,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1850,5,0,3472,1,False,1692839274,26,24,1,1,1,2527619f-ef89-425c-bf3b-60cc0ec519bf,2023-08-24 01:00:31.430765,0.0,0.0
1851,1,0,3596,1,False,1692839275,7,11,1,1,1,1208a3c2-8f70-4af9-8362-648e5845fe9e,2023-08-24 01:00:31.430765,0.0,0.0
1852,0,0,4863,1,False,1692839276,18,3,1,1,0,b9b58379-b29a-4fa8-ba72-c647728e1686,2023-08-24 01:00:31.430765,0.0,0.0
1853,1,0,4574,1,False,1692839276,22,0,1,1,5,3fed8016-0be0-47f5-8663-2e850ec47288,2023-08-24 01:00:31.430765,0.0,0.0
1854,2,1,3171,1,False,1692839277,29,4,1,1,17,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1855,3,0,4218,1,False,1692839277,25,27,1,1,0,479befd9-61f0-4524-a61c-fcb9283fce7e,2023-08-24 01:00:31.430765,0.0,0.0
1856,0,0,4556,1,False,1692839277,5,16,1,1,1,4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac,2023-08-24 01:00:31.430765,0.0,0.0
1857,0,0,4158,1,False,1692839277,4,15,1,1,0,adb67652-c20d-4dd2-8e89-d6015b801c1a,2023-08-24 01:00:31.430765,0.0,0.0
1858,7,0,4710,1,False,1692839277,30,42,1,1,0,89d4a926-f1ae-4bf2-bf2d-59cff3881579,2023-08-24 01:00:31.430765,0.0,0.0
1859,11,0,3263,1,False,1692839271,48,26,1,1,1,66ddd545-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1860,2,1,1786696780996714874,1,False,1692839271,24,2,1,1,1,1786696780996714874,2023-08-24 01:00:31.430765,0.0,0.0
1861,0,0,5044,1,False,1692839272,18,4,1,1,0,bda1fab4-5065-42df-a8ff-514e6064ab6e,2023-08-24 01:00:31.430765,0.0,0.0
1862,2,0,3386,1,False,1692839275,8,24,1,1,0,66de4336-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1863,0,0,1808184356986544410,1,False,1692839272,8,13,1,1,2,1808184356986544410,2023-08-24 01:00:31.430765,0.0,0.0
1864,1,0,5077,1,False,1692839272,11,11,1,1,0,0258da92-f770-4acc-b20b-91b78aff791e,2023-08-24 01:00:31.430765,0.0,0.0
1865,5,0,1791188268875152272,1,False,1692839274,22,4,1,1,3,1791188268875152272,2023-08-24 01:00:31.430765,0.0,0.0
1866,2,0,4513,1,False,1692839283,15,0,1,1,4,13b82a41-c25b-428f-a07b-5f5d8340c6f2,2023-08-24 01:00:31.430765,0.0,0.0
1867,1,0,4516,1,False,1692839283,6,10,1,1,0,3e4a2c26-7527-469c-b4f4-1ef8d40fd20d,2023-08-24 01:00:31.430765,0.0,0.0
1868,4,1,504,1,False,1692839284,34,14,1,1,0,66dc7802-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1869,0,0,1828967208126648828,0,False,1692839280,4,15,0,0,1,1828967208126648828,2023-08-24 01:00:31.430765,0.0,0.0
1870,1,0,4458,1,False,1692839280,17,0,1,1,9,f0115d11-c678-4274-8bb7-d486dbb63361,2023-08-24 01:00:31.430765,0.0,0.0
1871,2,0,3986,1,False,1692839280,20,12,1,1,0,d5cb6e67-addb-46d4-93e7-832371736d45,2023-08-24 01:00:31.430765,0.0,0.0
1872,19,0,514,1,False,1692839280,46,10,1,1,1,66dc7d58-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1873,3,0,3056,1,False,1692839279,17,1,1,1,0,66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1874,6,0,3725,1,False,1692839279,10,34,1,1,0,e36b5913-8e46-4c2a-b9be-73bdf8ee548b,2023-08-24 01:00:31.430765,0.0,0.0
1875,2,0,116,1,False,1692839279,20,52,1,1,0,66db28b5-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1876,4,0,4429,1,False,1692839279,21,5,1,1,0,c0ce2a38-04f5-4333-8818-2a3faa84f214,2023-08-24 01:00:31.430765,0.0,0.0
1877,0,0,4902,1,False,1692839282,0,19,1,1,0,c9e76fa9-54e2-4161-9798-4787bf04217a,2023-08-24 01:00:31.430765,,
1878,8,0,335,1,False,1692839282,16,2,1,1,1,66db9675-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1879,2,1,3323,1,False,1692839282,46,10,1,1,7,66de077f-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1880,1,0,3935,1,False,1692839282,15,3,1,1,2,324e55da-fec0-43a2-b622-27774381ab7f,2023-08-24 01:00:31.430765,0.0,0.0
1881,3,0,4973,1,False,1692839283,18,3,1,1,2,c4377169-c19e-47e1-90a4-c4e14bb41601,2023-08-24 01:00:31.430765,0.0,0.0
1882,4,0,4583,1,False,1692839283,27,6,1,1,20,ff1e98d3-ae7d-4c53-a531-1845bee1d346,2023-08-24 01:00:31.430765,0.0,0.0
1883,0,1,355,1,False,1692839284,23,16,1,1,1,66dbc745-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1884,3,0,546,1,False,1692839284,10,48,1,1,0,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1885,0,0,3072,1,False,1692839284,16,7,1,1,0,66dce660-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1886,5,0,4725,1,False,1692839285,8,19,1,1,2,6ff2eec8-2b72-490a-b1c3-f9892ab3a724,2023-08-24 01:00:31.430765,0.0,0.0
1887,1,0,4579,1,False,1692839285,1,23,1,1,0,92ffa9d6-8cb1-44cf-8059-391b03d58071,2023-08-24 01:00:31.430765,0.0,0.0
1888,1,0,1828968462257099768,1,False,1692839285,3,15,1,1,0,1828968462257099768,2023-08-24 01:00:31.430765,0.0,0.0
1889,1,0,3972,1,False,1692839278,22,0,1,1,2,9d56294e-61fc-4176-bb9c-4692f45bb374,2023-08-24 01:00:31.430765,0.0,0.0
1890,1,0,3332,1,False,1692839285,21,3,1,1,0,66de0c43-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1891,3,0,4210,1,False,1692839281,1,20,1,1,0,b4ae292d-5e89-4c58-8154-0496893394b5,2023-08-24 01:00:31.430765,0.0,0.0
1892,5,0,3740,1,False,1692839281,40,5,1,1,3,af72781c-fe0b-4b73-a7df-201f9780ea9c,2023-08-24 01:00:31.430765,0.0,0.0
1893,3,0,3616,1,False,1692839281,2,20,1,1,0,08bf2fe0-219d-48cd-87c5-6163b3a2eafd,2023-08-24 01:00:31.430765,0.0,0.0
1894,1,0,1826348745879909352,1,False,1692839286,14,4,1,1,4,1826348745879909352,2023-08-24 01:00:31.430765,0.0,0.0
1895,1,0,4637,1,False,1692839286,14,8,1,1,0,627c77c0-0088-4ba8-ba66-73e0e3d3fe77,2023-08-24 01:00:31.430765,0.0,0.0
1896,5,0,330,1,False,1692839286,3,53,1,1,3,66db90f1-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1897,0,0,5056,1,False,1692839287,13,6,1,1,4,941ea42c-47fe-4d63-a6f5-e0e200f01633,2023-08-24 01:00:31.430765,0.0,0.0
1898,1,0,3985,1,False,1692839287,5,15,1,1,0,cda60c6d-80f3-41b7-8ece-fe997f6dafb5,2023-08-24 01:00:31.430765,0.0,0.0
1899,1,0,3604,1,False,1692839290,8,8,1,1,0,6dec8948-44c7-4085-9682-446a891feb42,2023-08-24 01:00:31.430765,0.0,0.0
1900,5,0,4733,1,False,1692839291,29,34,1,1,0,a6492ad5-d13e-48b0-a0d5-08e60ad93e53,2023-08-24 01:00:31.430765,0.0,0.0
1901,1,0,400,1,False,1692839291,14,0,1,1,2,66dbefee-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
1902,2,0,4691,1,False,1692839291,1,40,1,1,0,9b0c2c99-214f-4e15-b476-1626c03a9e4e,2023-08-24 01:00:31.430765,0.0,0.0
