,num_docks_available,is_returning,is_renting,num_ebikes_available,num_docks_disabled,num_bikes_available,legacy_id,num_bikes_disabled,station_id,station_status,last_reported,eightd_has_available_keys,is_installed,last_update
1723,1,4919,1671920833,1,4919,0,0,4,active,21,1,False,0,2022-12-25 03:45:54.573982
1724,1,4920,1671915650,1,4920,0,0,2,active,19,1,False,0,2022-12-25 03:45:54.573982
1725,1,4922,1671931680,1,4922,10,0,14,active,5,1,False,3,2022-12-25 03:45:54.573982
1726,1,4924,1671926450,1,4924,1,0,1,active,20,1,False,1,2022-12-25 03:45:54.573982
1727,1,4925,1671938241,1,4925,15,0,16,active,4,1,False,0,2022-12-25 03:45:54.573982
1728,1,4926,1671913768,1,4926,8,0,16,active,1,1,False,1,2022-12-25 03:45:54.573982
1729,1,4927,86400,1,4927,0,0,0,active,0,1,False,0,2022-12-25 03:45:54.573982
1730,1,4929,1671912632,1,4929,2,0,5,active,15,1,False,0,2022-12-25 03:45:54.573982
1731,1,4930,1671920516,1,4930,2,0,4,active,14,1,False,0,2022-12-25 03:45:54.573982
1732,1,4931,1671896417,1,4931,2,0,16,active,3,1,False,1,2022-12-25 03:45:54.573982
1733,1,4932,1671899614,1,4932,1,0,1,active,19,1,False,0,2022-12-25 03:45:54.573982
1734,1,4933,1671896130,1,4933,2,0,10,active,9,1,False,0,2022-12-25 03:45:54.573982
1735,1,4934,1671911073,1,4934,1,0,2,active,15,1,False,0,2022-12-25 03:45:54.573982
1736,1,4935,1671875334,1,4935,1,0,3,active,13,1,False,0,2022-12-25 03:45:54.573982
1737,1,4937,1671875333,1,4937,0,0,1,active,18,1,False,0,2022-12-25 03:45:54.573982
1738,1,4938,1671910646,1,4938,0,0,1,active,19,1,False,0,2022-12-25 03:45:54.573982
1739,1,4939,1671917721,1,4939,0,0,7,active,15,1,False,0,2022-12-25 03:45:54.573982
1740,1,4940,1671922096,1,4940,4,0,7,active,14,1,False,0,2022-12-25 03:45:54.573982
1741,1,4941,1671898609,1,4941,1,0,4,active,15,1,False,1,2022-12-25 03:45:54.573982
1742,0,4942,86400,0,4942,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1743,0,4943,86400,0,4943,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1744,1,4945,1671937710,1,4945,1,0,7,active,17,1,False,3,2022-12-25 03:45:54.573982
1745,1,4951,1671922340,1,4951,10,0,12,active,9,1,False,2,2022-12-25 03:45:54.573982
1746,1,4952,1671921183,1,4952,1,0,10,active,11,1,False,0,2022-12-25 03:45:54.573982
1747,1,4953,1671917855,1,4953,0,0,1,active,20,1,False,0,2022-12-25 03:45:54.573982
1748,1,4954,1671875334,1,4954,2,0,6,active,11,1,False,1,2022-12-25 03:45:54.573982
1749,0,4955,86400,0,4955,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1750,0,4956,86400,0,4956,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1751,0,4957,86400,0,4957,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1752,0,4958,86400,0,4958,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1753,1,4959,1671894868,1,4959,3,0,14,active,3,1,False,0,2022-12-25 03:45:54.573982
1754,1,4960,1671927072,1,4960,0,0,7,active,23,1,False,0,2022-12-25 03:45:54.573982
1755,1,4962,1671936725,1,4962,1,0,6,active,13,1,False,1,2022-12-25 03:45:54.573982
1756,1,4963,1671917415,1,4963,1,0,5,active,20,1,False,0,2022-12-25 03:45:54.573982
1757,1,4964,1671922605,1,4964,1,0,3,active,15,1,False,0,2022-12-25 03:45:54.573982
1758,1,4965,1671919398,1,4965,1,0,1,active,18,1,False,0,2022-12-25 03:45:54.573982
1759,1,4966,1671937796,1,4966,1,0,7,active,12,1,False,0,2022-12-25 03:45:54.573982
1760,1,4967,1671896389,1,4967,0,0,0,active,21,1,False,0,2022-12-25 03:45:54.573982
1761,1,4968,1671927365,1,4968,5,0,5,active,22,1,False,0,2022-12-25 03:45:54.573982
1762,1,4969,1671896545,1,4969,1,0,3,active,19,1,False,0,2022-12-25 03:45:54.573982
1763,1,4970,1671923392,1,4970,1,0,13,active,10,1,False,1,2022-12-25 03:45:54.573982
1764,1,4971,1671914649,1,4971,2,0,10,active,7,1,False,0,2022-12-25 03:45:54.573982
1765,1,4972,1671910917,1,4972,0,0,1,active,4,1,False,16,2022-12-25 03:45:54.573982
1766,0,4973,86400,0,4973,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1767,1,4975,1671940194,1,4975,0,0,21,active,32,1,False,0,2022-12-25 03:45:54.573982
1768,1,4976,1671923697,0,4976,3,0,34,active,1,0,False,5,2022-12-25 03:45:54.573982
1769,1,4977,1671937061,1,4977,3,0,25,active,21,1,False,6,2022-12-25 03:45:54.573982
1770,1,4978,1671910321,1,4978,1,0,4,active,19,1,False,0,2022-12-25 03:45:54.573982
1771,1,4979,1671894002,1,4979,3,0,28,active,1,1,False,0,2022-12-25 03:45:54.573982
1772,1,4980,1671865599,0,4980,1,0,47,active,0,0,False,0,2022-12-25 03:45:54.573982
1773,1,4981,1671937020,1,4981,1,0,29,active,9,1,False,1,2022-12-25 03:45:54.573982
1774,1,4982,1671937454,1,4982,4,0,22,active,33,1,False,2,2022-12-25 03:45:54.573982
1775,1,4984,1671923787,1,4984,1,0,1,active,23,1,False,0,2022-12-25 03:45:54.573982
1776,0,4985,86400,0,4985,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1777,0,4987,86400,1,4987,0,0,0,out_of_service,0,1,False,0,2022-12-25 03:45:54.573982
1778,1,4988,1671938068,1,4988,8,0,19,active,2,1,False,1,2022-12-25 03:45:54.573982
1779,1,4989,1671931983,1,4989,0,0,0,active,22,1,False,0,2022-12-25 03:45:54.573982
1780,1,4990,1671925616,1,4990,4,0,17,active,16,1,False,0,2022-12-25 03:45:54.573982
1781,1,4992,1671919075,1,4992,1,0,11,active,10,1,False,0,2022-12-25 03:45:54.573982
1782,1,4993,1671875335,1,4993,2,0,26,active,0,1,False,0,2022-12-25 03:45:54.573982
1783,1,4994,1671938537,1,4994,1,0,4,active,17,1,False,0,2022-12-25 03:45:54.573982
1784,1,4995,1671924669,1,4995,4,0,4,active,17,1,False,0,2022-12-25 03:45:54.573982
1785,1,4996,1671834089,0,4996,0,0,2,active,19,0,False,0,2022-12-25 03:45:54.573982
1786,0,4997,86400,0,4997,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1787,1,4998,1671908693,1,4998,2,0,7,active,11,1,False,1,2022-12-25 03:45:54.573982
1788,1,5000,1671936824,1,5000,1,0,3,active,18,1,False,2,2022-12-25 03:45:54.573982
1789,1,5001,1671932173,1,5001,1,0,1,active,22,1,False,0,2022-12-25 03:45:54.573982
1790,1,5002,1671902655,1,5002,1,0,15,active,3,1,False,0,2022-12-25 03:45:54.573982
1791,1,5003,1671920855,0,5003,1,0,41,active,4,0,False,0,2022-12-25 03:45:54.573982
1792,0,5004,86400,0,5004,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1793,1,5005,1671917875,1,5005,1,0,2,active,16,1,False,0,2022-12-25 03:45:54.573982
1794,1,5006,1671927869,1,5006,0,0,5,active,14,1,False,0,2022-12-25 03:45:54.573982
1795,1,5008,1671871693,1,5008,6,0,18,active,0,1,False,1,2022-12-25 03:45:54.573982
1796,1,5010,1671931821,1,5010,1,0,7,active,39,1,False,0,2022-12-25 03:45:54.573982
1797,1,5012,1671903362,1,5012,5,0,7,active,16,1,False,0,2022-12-25 03:45:54.573982
1798,0,5014,86400,0,5014,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
1799,1,5020,1671905904,1,5020,1,0,4,active,17,1,False,0,2022-12-25 03:45:54.573982
1800,0,5021,86400,0,5021,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
0,False,1671932228,46,2,1,1,active,72,1,0,1,8,72,2022-12-25 04:15:47.214585
1,False,1671930286,14,0,1,1,active,79,1,0,1,17,79,2022-12-25 04:15:47.214585
2,False,1671927606,1,3,1,2,active,82,1,0,1,23,82,2022-12-25 04:15:47.214585
3,False,1671941783,22,1,1,0,active,83,1,1,1,39,83,2022-12-25 04:15:47.214585
4,False,1671919773,1,1,1,0,active,116,1,0,1,72,116,2022-12-25 04:15:47.214585
5,False,1671935508,1,0,1,1,active,119,1,0,1,51,119,2022-12-25 04:15:47.214585
6,False,1671932562,9,3,1,0,active,120,1,0,1,8,120,2022-12-25 04:15:47.214585
7,False,1671940295,11,2,1,1,active,127,1,0,1,18,127,2022-12-25 04:15:47.214585
8,False,1671936806,5,5,1,2,active,128,1,0,1,46,128,2022-12-25 04:15:47.214585
9,False,1671922462,29,5,1,1,active,143,1,0,1,18,143,2022-12-25 04:15:47.214585
10,False,1671931912,2,1,1,0,active,144,1,0,1,56,144,2022-12-25 04:15:47.214585
11,False,1671937041,23,1,1,2,active,146,1,0,1,30,146,2022-12-25 04:15:47.214585
12,False,1671939853,73,2,1,6,active,150,1,0,1,3,150,2022-12-25 04:15:47.214585
13,False,1671941821,2,10,1,3,active,151,1,0,1,28,151,2022-12-25 04:15:47.214585
14,False,1671933725,17,1,1,0,active,152,1,0,1,32,152,2022-12-25 04:15:47.214585
15,False,1671935735,55,3,1,0,active,153,1,0,1,8,153,2022-12-25 04:15:47.214585
16,False,1671934603,1,1,1,2,active,157,1,0,1,20,157,2022-12-25 04:15:47.214585
17,False,1671931495,6,6,1,0,active,161,1,0,1,29,161,2022-12-25 04:15:47.214585
18,False,1671941751,0,1,1,64,active,164,1,10,1,1,164,2022-12-25 04:15:47.214585
19,False,1671934269,7,18,1,2,active,168,1,0,1,56,168,2022-12-25 04:15:47.214585
20,False,1671938910,23,1,1,3,active,174,1,0,1,8,174,2022-12-25 04:15:47.214585
21,False,1671938551,17,4,1,0,active,195,0,0,0,28,195,2022-12-25 04:15:47.214585
22,False,1671893902,0,0,1,4,active,212,0,0,0,55,212,2022-12-25 04:15:47.214585
23,False,1671923348,36,0,1,0,active,216,1,0,1,1,216,2022-12-25 04:15:47.214585
24,False,1671898036,1,0,1,3,active,217,1,0,1,35,217,2022-12-25 04:15:47.214585
25,False,1671941401,7,4,1,0,active,223,1,0,1,40,223,2022-12-25 04:15:47.214585
26,False,1671933354,1,6,1,2,active,224,1,0,1,31,224,2022-12-25 04:15:47.214585
27,False,1671940423,38,4,1,2,active,228,1,0,1,38,228,2022-12-25 04:15:47.214585
28,False,1671931846,3,6,1,3,active,229,1,0,1,15,229,2022-12-25 04:15:47.214585
29,False,1671936990,41,4,1,0,active,232,1,0,1,8,232,2022-12-25 04:15:47.214585
30,False,1671939403,19,19,1,0,active,236,1,0,1,53,236,2022-12-25 04:15:47.214585
31,False,1671930237,3,3,1,3,active,238,1,0,1,23,238,2022-12-25 04:15:47.214585
32,False,1671935229,33,1,1,1,active,239,1,0,1,28,239,2022-12-25 04:15:47.214585
33,False,1671929194,20,1,1,1,active,241,1,0,1,1,241,2022-12-25 04:15:47.214585
34,False,1671889415,0,0,1,3,active,242,1,0,1,43,242,2022-12-25 04:15:47.214585
35,False,1671941842,38,2,1,1,active,244,1,6,1,4,244,2022-12-25 04:15:47.214585
36,False,1671933956,39,2,1,0,active,245,1,0,1,16,245,2022-12-25 04:15:47.214585
37,False,1671940466,10,7,1,3,active,247,1,0,1,62,247,2022-12-25 04:15:47.214585
38,False,1671923521,0,5,1,2,active,248,1,0,1,85,248,2022-12-25 04:15:47.214585
39,False,1671928873,1,3,1,1,active,249,1,0,1,25,249,2022-12-25 04:15:47.214585
40,False,1671941706,0,6,1,32,active,250,1,0,1,6,250,2022-12-25 04:15:47.214585
41,False,1671938481,2,13,1,1,active,251,1,0,1,36,251,2022-12-25 04:15:47.214585
42,False,1671933726,3,0,1,0,active,252,1,0,1,30,252,2022-12-25 04:15:47.214585
43,False,1671937174,10,2,1,2,active,254,1,0,1,35,254,2022-12-25 04:15:47.214585
44,False,1671934781,2,1,1,0,active,257,1,0,1,77,257,2022-12-25 04:15:47.214585
45,False,1671940330,18,1,1,2,active,258,1,0,1,1,258,2022-12-25 04:15:47.214585
46,False,1671938629,0,11,1,0,active,259,1,0,1,54,259,2022-12-25 04:15:47.214585
47,False,1671937508,1,7,1,2,active,260,1,0,1,45,260,2022-12-25 04:15:47.214585
48,False,1671920782,9,0,1,0,active,261,1,0,1,32,261,2022-12-25 04:15:47.214585
49,False,86400,0,0,1,0,active,262,1,0,1,0,262,2022-12-25 04:15:47.214585
50,False,1671935975,4,0,1,2,active,264,1,1,1,20,264,2022-12-25 04:15:47.214585
51,False,1671941736,8,3,1,5,active,265,1,0,1,32,265,2022-12-25 04:15:47.214585
52,False,1671939412,16,2,1,3,active,266,1,0,1,9,266,2022-12-25 04:15:47.214585
53,False,1671940840,13,25,1,1,active,267,1,0,1,60,267,2022-12-25 04:15:47.214585
54,False,1671940068,2,1,1,1,active,268,1,0,1,24,268,2022-12-25 04:15:47.214585
55,False,1671940438,14,5,1,0,active,270,1,0,1,12,270,2022-12-25 04:15:47.214585
56,False,1671940425,8,5,1,1,active,275,1,0,1,6,275,2022-12-25 04:15:47.214585
57,False,1671925592,9,0,1,0,active,278,1,0,1,7,278,2022-12-25 04:15:47.214585
58,False,1671941031,23,14,1,1,active,281,1,0,1,72,281,2022-12-25 04:15:47.214585
59,False,1671936926,3,13,1,1,active,284,1,0,1,46,284,2022-12-25 04:15:47.214585
60,False,1671903699,3,12,1,1,active,285,0,0,0,109,285,2022-12-25 04:15:47.214585
61,False,1671910531,13,1,1,1,active,289,1,0,1,4,289,2022-12-25 04:15:47.214585
62,False,1671941789,11,2,1,3,active,291,1,0,1,5,291,2022-12-25 04:15:47.214585
63,False,1671940514,2,6,1,3,active,293,1,0,1,82,293,2022-12-25 04:15:47.214585
64,False,1671931372,1,3,1,3,active,294,1,0,1,59,294,2022-12-25 04:15:47.214585
65,False,1671941814,10,1,1,1,active,295,1,0,1,23,295,2022-12-25 04:15:47.214585
66,False,1671893558,5,3,1,2,active,297,0,0,0,71,297,2022-12-25 04:15:47.214585
67,False,1671923128,2,4,1,2,active,298,1,0,1,28,298,2022-12-25 04:15:47.214585
68,False,1671941656,30,0,1,4,active,301,1,0,1,24,301,2022-12-25 04:15:47.214585
69,False,1671941740,37,2,1,2,active,302,1,0,1,14,302,2022-12-25 04:15:47.214585
70,False,1671930221,3,5,1,2,active,303,1,0,1,61,303,2022-12-25 04:15:47.214585
71,False,1671940217,0,7,1,1,active,304,1,0,1,46,304,2022-12-25 04:15:47.214585
72,False,86400,0,0,0,0,out_of_service,305,0,0,0,0,305,2022-12-25 04:15:47.214585
73,False,1671939451,7,5,1,2,active,307,1,1,1,18,307,2022-12-25 04:15:47.214585
74,False,1671938927,3,0,1,0,active,308,1,0,1,45,308,2022-12-25 04:15:47.214585
75,False,1671941641,12,0,1,5,active,311,1,0,1,41,311,2022-12-25 04:15:47.214585
76,False,1671930182,6,0,1,7,active,312,1,0,1,20,312,2022-12-25 04:15:47.214585
77,False,1671941055,8,5,1,0,active,313,1,0,1,47,313,2022-12-25 04:15:47.214585
78,False,1671863168,0,2,1,0,active,315,1,0,1,43,315,2022-12-25 04:15:47.214585
79,False,1671918963,13,2,1,2,active,316,0,0,0,28,316,2022-12-25 04:15:47.214585
80,False,1671940522,27,1,1,4,active,317,1,0,1,34,317,2022-12-25 04:15:47.214585
81,False,1671940342,4,5,1,3,active,319,1,0,1,26,319,2022-12-25 04:15:47.214585
82,False,1671937439,5,4,1,2,active,320,1,0,1,47,320,2022-12-25 04:15:47.214585
83,False,1671920714,16,1,1,2,active,321,1,0,1,21,321,2022-12-25 04:15:47.214585
84,False,1671940430,16,2,1,2,active,323,1,0,1,20,323,2022-12-25 04:15:47.214585
85,False,1671941577,8,8,1,3,active,324,1,0,1,63,324,2022-12-25 04:15:47.214585
86,False,1671940337,13,3,1,1,active,325,1,0,1,20,325,2022-12-25 04:15:47.214585
87,False,1671933067,36,0,1,1,active,326,1,0,1,23,326,2022-12-25 04:15:47.214585
88,False,1671931350,3,1,1,3,active,327,1,0,1,33,327,2022-12-25 04:15:47.214585
89,False,1671915730,6,2,1,2,active,328,1,0,1,27,328,2022-12-25 04:15:47.214585
90,False,1671930135,13,3,1,1,active,330,1,0,1,28,330,2022-12-25 04:15:47.214585
91,False,1671932012,7,1,1,1,active,331,1,0,1,18,331,2022-12-25 04:15:47.214585
92,False,1671941837,32,1,1,1,active,332,1,0,1,3,332,2022-12-25 04:15:47.214585
93,False,1671927714,6,1,1,2,active,334,1,0,1,36,334,2022-12-25 04:15:47.214585
94,False,1671924464,1,5,1,4,active,335,1,0,1,19,335,2022-12-25 04:15:47.214585
95,False,1671928332,1,9,1,3,active,336,1,0,1,50,336,2022-12-25 04:15:47.214585
96,False,1671936819,34,0,1,2,active,339,1,0,1,4,339,2022-12-25 04:15:47.214585
97,False,1671940712,17,3,1,0,active,340,1,0,1,9,340,2022-12-25 04:15:47.214585
98,False,1671936772,12,1,1,0,active,341,1,0,1,7,341,2022-12-25 04:15:47.214585
99,False,1671939096,7,2,1,3,active,342,1,0,1,19,342,2022-12-25 04:15:47.214585
100,False,1671919964,3,0,1,1,active,343,1,0,1,19,343,2022-12-25 04:15:47.214585
101,False,1671926539,16,1,1,2,active,344,1,0,1,4,344,2022-12-25 04:15:47.214585
102,False,1671927028,0,1,1,2,active,346,1,0,1,23,346,2022-12-25 04:15:47.214585
103,False,1671931054,10,4,1,3,active,347,1,0,1,40,347,2022-12-25 04:15:47.214585
104,False,1671938784,41,2,1,1,active,349,1,0,1,18,349,2022-12-25 04:15:47.214585
105,False,1671938561,33,2,1,3,active,350,1,0,1,11,350,2022-12-25 04:15:47.214585
106,False,1671941194,5,8,1,1,active,352,1,0,1,28,352,2022-12-25 04:15:47.214585
107,False,1671941346,20,1,1,1,active,353,1,0,1,5,353,2022-12-25 04:15:47.214585
108,False,1671940565,52,5,1,2,active,354,1,0,1,8,354,2022-12-25 04:15:47.214585
109,False,1671936452,9,3,1,1,active,355,1,0,1,33,355,2022-12-25 04:15:47.214585
110,False,1671921435,20,2,1,1,active,356,1,0,1,2,356,2022-12-25 04:15:47.214585
111,False,1671939395,19,1,1,2,active,358,1,0,1,28,358,2022-12-25 04:15:47.214585
112,False,1671932914,87,8,1,1,active,359,1,0,1,23,359,2022-12-25 04:15:47.214585
113,False,1671918515,11,1,1,4,active,360,1,0,1,42,360,2022-12-25 04:15:47.214585
114,False,1671938617,10,2,1,6,active,361,1,0,1,63,361,2022-12-25 04:15:47.214585
115,False,1671918320,20,16,1,2,active,362,1,0,1,33,362,2022-12-25 04:15:47.214585
116,False,1671941555,10,17,1,0,active,363,1,0,1,63,363,2022-12-25 04:15:47.214585
117,False,1671941655,10,2,1,2,active,364,1,0,1,15,364,2022-12-25 04:15:47.214585
118,False,1671940330,20,3,1,2,active,366,1,0,1,11,366,2022-12-25 04:15:47.214585
119,False,1671933365,37,7,1,0,active,367,1,0,1,20,367,2022-12-25 04:15:47.214585
120,False,86400,0,0,0,0,out_of_service,368,0,0,0,0,368,2022-12-25 04:15:47.214585
121,False,1671939086,6,3,1,6,active,369,1,0,1,62,369,2022-12-25 04:15:47.214585
122,False,1671921095,20,2,1,0,active,372,1,0,1,5,372,2022-12-25 04:15:47.214585
123,False,1671919311,10,3,1,3,active,373,1,0,1,3,373,2022-12-25 04:15:47.214585
124,False,1671937275,8,0,1,1,active,376,1,0,1,33,376,2022-12-25 04:15:47.214585
125,False,1671938608,2,2,1,6,active,377,1,0,1,41,377,2022-12-25 04:15:47.214585
126,False,1671904391,0,15,1,27,active,379,0,0,0,23,379,2022-12-25 04:15:47.214585
127,False,1671939553,10,7,1,1,active,380,1,0,1,14,380,2022-12-25 04:15:47.214585
128,False,86400,0,0,0,0,out_of_service,383,0,0,0,0,383,2022-12-25 04:15:47.214585
129,False,1671939932,17,0,1,3,active,385,1,0,1,9,385,2022-12-25 04:15:47.214585
130,False,1671934555,12,1,1,3,active,386,1,0,1,64,386,2022-12-25 04:15:47.214585
131,False,1671934555,1,3,1,6,active,387,1,0,1,32,387,2022-12-25 04:15:47.214585
132,False,1671936939,14,3,1,0,active,388,1,0,1,36,388,2022-12-25 04:15:47.214585
133,False,1671928645,3,7,1,2,active,390,1,0,1,42,390,2022-12-25 04:15:47.214585
134,False,1671936628,35,2,1,0,active,391,1,0,1,8,391,2022-12-25 04:15:47.214585
135,False,1671920397,19,2,1,0,active,392,1,0,1,16,392,2022-12-25 04:15:47.214585
136,False,1671940708,40,1,1,0,active,393,1,0,1,15,393,2022-12-25 04:15:47.214585
137,False,1671940874,22,0,1,1,active,394,1,0,1,8,394,2022-12-25 04:15:47.214585
138,False,1671935960,12,2,1,1,active,396,1,0,1,12,396,2022-12-25 04:15:47.214585
139,False,1671935816,65,5,1,2,active,397,1,0,1,7,397,2022-12-25 04:15:47.214585
140,False,1671921355,1,2,1,0,active,398,1,0,1,35,398,2022-12-25 04:15:47.214585
141,False,1671934971,32,1,1,0,active,399,1,0,1,7,399,2022-12-25 04:15:47.214585
142,False,1671927351,9,2,1,0,active,400,1,0,1,6,400,2022-12-25 04:15:47.214585
143,False,1671940577,6,3,1,4,active,401,1,0,1,31,401,2022-12-25 04:15:47.214585
144,False,86400,0,0,0,0,out_of_service,403,0,0,0,0,403,2022-12-25 04:15:47.214585
145,False,1671928392,2,14,1,1,active,405,1,0,1,47,405,2022-12-25 04:15:47.214585
146,False,1671928694,11,2,1,1,active,406,1,0,1,8,406,2022-12-25 04:15:47.214585
147,False,1671939166,8,2,1,2,active,408,1,0,1,34,408,2022-12-25 04:15:47.214585
148,False,1671925195,75,0,1,3,active,410,1,0,1,1,410,2022-12-25 04:15:47.214585
149,False,1671939220,14,4,1,2,active,411,1,0,1,14,411,2022-12-25 04:15:47.214585
150,False,1671940551,16,4,1,2,active,412,1,0,1,8,412,2022-12-25 04:15:47.214585
151,False,86400,0,0,0,0,out_of_service,415,0,0,0,0,415,2022-12-25 04:15:47.214585
152,False,1671934414,21,2,1,1,active,416,0,0,0,5,416,2022-12-25 04:15:47.214585
153,False,1671863168,1,1,1,0,active,417,1,0,1,24,417,2022-12-25 04:15:47.214585
154,False,1671863165,3,1,1,1,active,418,0,0,0,33,418,2022-12-25 04:15:47.214585
155,False,1671941397,4,3,1,0,active,419,1,0,1,19,419,2022-12-25 04:15:47.214585
156,False,1671938007,36,3,1,1,active,420,1,0,1,12,420,2022-12-25 04:15:47.214585
157,False,1671941760,0,2,1,14,active,421,1,3,1,2,421,2022-12-25 04:15:47.214585
158,False,1671938007,105,2,1,2,active,422,1,0,1,9,422,2022-12-25 04:15:47.214585
159,False,1671931325,42,0,1,1,active,423,1,0,1,0,423,2022-12-25 04:15:47.214585
160,False,1671863167,12,5,1,4,active,426,0,0,0,63,426,2022-12-25 04:15:47.214585
161,False,1671894094,0,2,1,0,active,427,1,0,1,69,427,2022-12-25 04:15:47.214585
162,False,1671939428,5,8,1,2,active,428,1,0,1,52,428,2022-12-25 04:15:47.214585
163,False,1671939596,19,0,1,2,active,432,1,0,1,24,432,2022-12-25 04:15:47.214585
164,False,1671940592,0,5,1,5,active,434,1,0,1,52,434,2022-12-25 04:15:47.214585
165,False,1671940397,18,0,1,4,active,435,1,0,1,49,435,2022-12-25 04:15:47.214585
166,False,1671932053,25,0,1,1,active,436,1,0,1,1,436,2022-12-25 04:15:47.214585
167,False,1671899149,5,1,1,4,active,437,0,0,0,15,437,2022-12-25 04:15:47.214585
168,False,1671922896,9,0,1,5,active,438,1,0,1,55,438,2022-12-25 04:15:47.214585
169,False,1671852706,14,6,1,0,active,439,0,0,0,28,439,2022-12-25 04:15:47.214585
170,False,1671939227,29,1,1,0,active,440,1,0,1,3,440,2022-12-25 04:15:47.214585
171,False,1671940311,18,5,1,1,active,442,1,0,1,30,442,2022-12-25 04:15:47.214585
172,False,1671863166,12,0,1,0,active,443,1,0,1,11,443,2022-12-25 04:15:47.214585
173,False,1671939725,77,2,1,4,active,445,1,0,1,25,445,2022-12-25 04:15:47.214585
174,False,1671935832,19,5,1,3,active,446,1,0,1,55,446,2022-12-25 04:15:47.214585
175,False,1671938477,14,2,1,2,active,447,1,0,1,12,447,2022-12-25 04:15:47.214585
176,False,1671940369,14,4,1,1,active,448,1,0,1,8,448,2022-12-25 04:15:47.214585
177,False,1671940456,42,5,1,4,active,450,1,0,1,16,450,2022-12-25 04:15:47.214585
178,False,1671940191,16,1,1,3,active,453,1,0,1,45,453,2022-12-25 04:15:47.214585
179,False,1671926800,29,3,1,0,active,454,1,0,1,3,454,2022-12-25 04:15:47.214585
180,False,1671929618,56,1,1,3,active,455,1,0,1,28,455,2022-12-25 04:15:47.214585
181,False,1671941607,39,1,1,1,active,456,1,0,1,10,456,2022-12-25 04:15:47.214585
182,False,1671940383,34,17,1,2,active,457,1,0,1,32,457,2022-12-25 04:15:47.214585
183,False,1671915167,11,0,1,0,active,458,1,0,1,32,458,2022-12-25 04:15:47.214585
184,False,1671933560,12,3,1,2,active,460,1,0,1,10,460,2022-12-25 04:15:47.214585
185,False,1671936542,27,3,1,1,active,461,1,0,1,28,461,2022-12-25 04:15:47.214585
186,False,1671941133,7,0,1,3,active,462,1,0,1,66,462,2022-12-25 04:15:47.214585
187,False,1665166826,1,0,0,0,out_of_service,464,0,0,0,0,464,2022-12-25 04:15:47.214585
188,False,1671941785,20,20,1,0,active,465,1,0,1,35,465,2022-12-25 04:15:47.214585
189,False,1671940811,11,0,1,1,active,466,1,0,1,23,466,2022-12-25 04:15:47.214585
190,False,1671940381,56,4,1,2,active,468,1,0,1,20,468,2022-12-25 04:15:47.214585
191,False,1671941138,71,1,1,0,active,469,1,0,1,11,469,2022-12-25 04:15:47.214585
192,False,1671936485,4,7,1,2,active,470,0,0,0,78,470,2022-12-25 04:15:47.214585
193,False,1671933205,3,4,1,2,active,471,1,0,1,25,471,2022-12-25 04:15:47.214585
194,False,1671925250,51,1,1,1,active,472,1,0,1,2,472,2022-12-25 04:15:47.214585
195,False,1671940295,5,7,1,3,active,473,1,0,1,55,473,2022-12-25 04:15:47.214585
196,False,1671941017,4,13,1,2,active,474,1,0,1,50,474,2022-12-25 04:15:47.214585
197,False,1671941270,54,3,1,1,active,476,1,0,1,9,476,2022-12-25 04:15:47.214585
198,False,1671941281,13,26,1,3,active,477,1,4,1,44,477,2022-12-25 04:15:47.214585
199,False,1671938815,40,3,1,3,active,478,1,0,1,11,478,2022-12-25 04:15:47.214585
200,False,1671925879,15,2,1,3,active,479,1,0,1,12,479,2022-12-25 04:15:47.214585
201,False,1671941368,9,4,1,5,active,480,1,0,1,14,480,2022-12-25 04:15:47.214585
202,False,1671938210,17,2,1,2,active,481,1,0,1,6,481,2022-12-25 04:15:47.214585
203,False,1671941791,1,1,1,4,active,482,1,0,1,73,482,2022-12-25 04:15:47.214585
204,False,1671940898,7,4,1,0,active,483,1,0,1,61,483,2022-12-25 04:15:47.214585
205,False,1671939861,24,11,1,1,active,484,1,0,1,41,484,2022-12-25 04:15:47.214585
206,False,1671936174,29,4,1,0,active,485,1,0,1,10,485,2022-12-25 04:15:47.214585
207,False,1671940766,6,19,1,3,active,486,1,0,1,31,486,2022-12-25 04:15:47.214585
208,False,1671940413,27,1,1,2,active,489,1,0,1,38,489,2022-12-25 04:15:47.214585
209,False,1671941392,4,44,1,1,active,490,1,0,1,85,490,2022-12-25 04:15:47.214585
210,False,1671941205,14,0,1,3,active,494,1,0,1,49,494,2022-12-25 04:15:47.214585
211,False,1671941327,33,3,1,0,active,495,1,0,1,6,495,2022-12-25 04:15:47.214585
