,legacy_id,is_returning,is_renting,num_bikes_available,num_docks_available,is_installed,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_id,num_docks_disabled,last_reported,last_update,num_scooters_unavailable,num_scooters_available
2657,1814907062275537820,1,1,18,12,1,0,5,False,1814907062275537820,0,1692148075,2023-08-16 01:00:42.834148,0.0,0.0
2658,3479,1,1,14,28,1,1,0,False,324af152-33ea-48a7-8bb0-ad8b6f31571f,0,1692148083,2023-08-16 01:00:42.834148,0.0,0.0
2659,3116,1,1,29,4,1,0,7,False,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,0,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2660,1817432954560889524,1,1,20,1,1,0,6,False,1817432954560889524,0,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2661,4866,1,1,2,17,1,0,1,False,94771406-6712-4508-9392-11e9d90e1185,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2662,1827839088308194240,1,1,43,77,1,1,1,False,1827839088308194240,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2663,4841,1,1,3,15,1,1,1,False,d11db4cd-f9bf-430b-ac19-104fef323b24,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2664,4133,1,1,13,7,1,0,4,False,c0a3b8fe-ba64-4cbb-b010-f760998d6c3a,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2665,529,1,1,33,3,1,7,3,False,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2666,4542,1,1,2,15,1,3,2,False,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2667,1817432233006383832,1,1,22,0,1,2,0,False,1817432233006383832,1,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2668,303,1,1,39,24,1,3,0,False,66db6d40-0aca-11e7-82f6-3863bb44ef7c,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2669,4130,1,1,6,12,1,3,1,False,514afe43-84d4-4941-8281-75a93c5cd365,0,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2670,5017,1,1,4,14,1,0,2,False,d08be53f-9691-4d6f-81f3-7d052abb7dd6,1,1692148110,2023-08-16 01:00:42.834148,0.0,0.0
2671,483,1,1,29,39,1,2,1,False,66dc481a-0aca-11e7-82f6-3863bb44ef7c,1,1692148111,2023-08-16 01:00:42.834148,0.0,0.0
2672,4372,1,1,17,2,1,0,0,False,dccab832-b4a2-4105-927d-b52ec0d92c92,0,1692148111,2023-08-16 01:00:42.834148,0.0,0.0
2673,3855,1,1,0,22,1,0,0,False,a958a8af-a0cc-4bca-9114-93c74ce3c693,0,1692148086,2023-08-16 01:00:42.834148,,
2674,3529,1,1,22,0,1,3,2,False,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,0,1692148086,2023-08-16 01:00:42.834148,0.0,0.0
2675,4849,1,1,9,19,1,0,2,False,b1e496f1-43cf-48d0-be49-ab0d760c00bf,0,1692148087,2023-08-16 01:00:42.834148,0.0,0.0
2676,3994,1,1,20,7,1,1,0,False,bb07a569-cc74-439e-b424-916c0304f136,0,1692148087,2023-08-16 01:00:42.834148,0.0,0.0
2677,4305,1,1,5,12,1,2,0,False,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,0,1692148111,2023-08-16 01:00:42.834148,0.0,0.0
2678,254,1,1,16,28,1,0,0,False,66db4282-0aca-11e7-82f6-3863bb44ef7c,1,1692148112,2023-08-16 01:00:42.834148,0.0,0.0
