,num_bikes_available,station_id,legacy_id,station_status,eightd_has_available_keys,num_docks_disabled,num_docks_available,num_ebikes_available,last_reported,num_bikes_disabled,is_installed,is_renting,is_returning,last_update,valet,eightd_active_station_services
159,0,42,active,1,0,0,0,False,1,1,423,423,1671334115,2022-12-18 03:45:24.587185,,
160,74,0,active,1,4,4,0,False,1,1,426,426,1671332785,2022-12-18 03:45:24.587185,,
161,55,13,active,1,0,3,0,False,1,1,427,427,1671325751,2022-12-18 03:45:24.587185,,
162,48,6,active,1,3,8,0,False,1,1,428,428,1671334134,2022-12-18 03:45:24.587185,,
163,12,33,active,1,0,5,0,False,1,1,432,432,1671335125,2022-12-18 03:45:24.587185,,
164,59,0,active,1,1,4,0,False,1,1,434,434,1671335303,2022-12-18 03:45:24.587185,,
165,63,6,active,1,3,8,0,False,1,1,435,435,1671334729,2022-12-18 03:45:24.587185,,
166,5,20,active,1,2,0,0,False,1,1,436,436,1671334239,2022-12-18 03:45:24.587185,,
167,14,7,active,1,2,1,0,False,1,1,437,437,1671335104,2022-12-18 03:45:24.587185,,
168,64,5,active,1,0,2,0,False,1,1,438,438,1671335185,2022-12-18 03:45:24.587185,,
169,35,4,active,1,2,9,0,False,1,1,439,439,1671335271,2022-12-18 03:45:24.587185,,
170,6,25,active,1,1,0,0,False,1,1,440,440,1671330157,2022-12-18 03:45:24.587185,,
171,23,27,active,1,0,2,0,False,1,1,442,442,1671334208,2022-12-18 03:45:24.587185,,
172,13,5,active,1,4,2,0,False,1,1,443,443,1671335347,2022-12-18 03:45:24.587185,,
173,30,72,active,1,2,13,0,False,1,1,445,445,1671335431,2022-12-18 03:45:24.587185,,
174,57,19,active,1,2,6,0,False,1,1,446,446,1671334776,2022-12-18 03:45:24.587185,,
175,7,22,active,1,0,3,0,False,1,1,447,447,1671335428,2022-12-18 03:45:24.587185,,
176,5,20,active,1,1,4,0,False,1,1,448,448,1671335220,2022-12-18 03:45:24.587185,,
177,0,67,active,1,0,0,0,False,1,1,450,450,1671334228,2022-12-18 03:45:24.587185,,
178,55,7,active,1,3,2,0,False,1,1,453,453,1671335450,2022-12-18 03:45:24.587185,,
179,6,29,active,1,0,0,0,False,1,1,454,454,1671335020,2022-12-18 03:45:24.587185,,
180,33,54,active,1,0,0,0,False,1,1,455,455,1671334954,2022-12-18 03:45:24.587185,,
181,9,39,active,1,2,1,0,False,1,1,456,456,1671333266,2022-12-18 03:45:24.587185,,
182,14,59,active,1,5,7,0,False,1,1,457,457,1671335248,2022-12-18 03:45:24.587185,,
183,37,8,active,1,0,1,0,False,1,1,458,458,1671335313,2022-12-18 03:45:24.587185,,
184,21,2,active,1,0,5,0,False,1,1,460,460,1671334641,2022-12-18 03:45:24.587185,,
185,35,18,active,1,2,2,0,False,1,1,461,461,1671335455,2022-12-18 03:45:24.587185,,
186,70,4,active,1,0,12,0,False,1,1,462,462,1671335088,2022-12-18 03:45:24.587185,,
187,0,1,out_of_service,0,0,0,0,False,0,0,464,464,1665166826,2022-12-18 03:45:24.587185,,
188,40,13,active,1,1,11,0,False,1,1,465,465,1671335268,2022-12-18 03:45:24.587185,,
189,31,2,active,1,1,8,0,False,1,1,466,466,1671333092,2022-12-18 03:45:24.587185,,
190,14,54,active,1,4,5,0,False,1,1,468,468,1671334495,2022-12-18 03:45:24.587185,,
191,35,48,active,1,2,6,0,False,1,1,469,469,1671334070,2022-12-18 03:45:24.587185,,
192,76,8,active,1,0,3,0,False,1,1,470,470,1671335458,2022-12-18 03:45:24.587185,,
193,27,3,active,1,0,0,0,False,1,1,471,471,1671335315,2022-12-18 03:45:24.587185,,
194,10,44,active,1,1,2,0,False,1,1,472,472,1671333537,2022-12-18 03:45:24.587185,,
195,62,1,active,1,0,13,0,False,1,1,473,473,1671333881,2022-12-18 03:45:24.587185,,
196,45,8,active,1,1,11,0,False,1,1,474,474,1671334765,2022-12-18 03:45:24.587185,,
197,7,57,active,1,0,1,0,False,1,1,476,476,1671335362,2022-12-18 03:45:24.587185,,
198,47,14,active,1,3,34,4,False,1,1,477,477,1671335224,2022-12-18 03:45:24.587185,,
199,7,43,active,1,3,4,0,False,1,1,478,478,1671335001,2022-12-18 03:45:24.587185,,
200,7,21,active,1,1,5,0,False,1,1,479,479,1671335308,2022-12-18 03:45:24.587185,,
201,6,20,active,1,3,3,0,False,1,1,480,480,1671335369,2022-12-18 03:45:24.587185,,
202,12,12,active,1,1,5,0,False,1,1,481,481,1671335245,2022-12-18 03:45:24.587185,,
203,75,1,active,0,1,4,0,False,0,1,482,482,1671335040,2022-12-18 03:45:24.587185,,
204,56,9,active,1,1,3,0,False,1,1,483,483,1671334706,2022-12-18 03:45:24.587185,,
205,47,16,active,1,3,19,0,False,1,1,484,484,1671334848,2022-12-18 03:45:24.587185,,
206,4,33,active,1,2,0,0,False,1,1,485,485,1671335346,2022-12-18 03:45:24.587185,,
207,31,2,active,1,6,13,0,False,1,1,486,486,1671335434,2022-12-18 03:45:24.587185,,
208,35,27,active,1,4,4,0,False,1,1,489,489,1671335192,2022-12-18 03:45:24.587185,,
209,69,22,active,1,2,41,0,False,1,1,490,490,1671335445,2022-12-18 03:45:24.587185,,
210,38,26,active,1,0,7,0,False,1,1,494,494,1671334620,2022-12-18 03:45:24.587185,,
211,3,34,active,1,0,3,0,False,1,1,495,495,1671334972,2022-12-18 03:45:24.587185,,
212,52,9,active,1,3,1,0,False,1,1,496,496,1671331674,2022-12-18 03:45:24.587185,,
213,50,11,active,1,3,11,0,False,1,1,497,497,1671335164,2022-12-18 03:45:24.587185,,
214,48,29,active,1,0,19,0,False,1,1,500,500,1671334612,2022-12-18 03:45:24.587185,,
215,13,67,active,1,2,1,0,False,1,1,501,501,1671335294,2022-12-18 03:45:24.587185,,
216,10,23,active,1,2,6,0,False,1,1,502,502,1671333869,2022-12-18 03:45:24.587185,,
217,36,9,active,1,0,6,0,False,1,1,503,503,1671335179,2022-12-18 03:45:24.587185,,
218,11,42,active,1,1,5,0,False,1,1,504,504,1671335405,2022-12-18 03:45:24.587185,,
219,40,4,active,1,5,7,0,False,1,1,505,505,1671334729,2022-12-18 03:45:24.587185,,
220,7,70,active,1,0,1,0,False,1,1,507,507,1671335394,2022-12-18 03:45:24.587185,,
221,4,17,active,1,3,3,0,False,1,1,508,508,1671333006,2022-12-18 03:45:24.587185,,
222,46,1,active,1,12,1,0,False,1,1,509,509,1671335275,2022-12-18 03:45:24.587185,,
223,44,31,active,1,2,20,0,False,1,1,510,510,1671335037,2022-12-18 03:45:24.587185,,
224,4,39,active,1,0,3,0,False,1,1,511,511,1671334976,2022-12-18 03:45:24.587185,,
225,16,12,active,1,1,8,0,False,1,1,512,512,1671335199,2022-12-18 03:45:24.587185,,
226,4,35,active,1,2,3,0,False,1,1,513,513,1671335449,2022-12-18 03:45:24.587185,,
227,10,35,active,1,2,3,0,False,1,1,514,514,1671332364,2022-12-18 03:45:24.587185,,
228,11,66,active,1,2,2,0,False,1,1,515,515,1671334750,2022-12-18 03:45:24.587185,,
229,42,5,active,1,0,1,0,False,1,1,516,516,1671334857,2022-12-18 03:45:24.587185,,
230,33,40,active,1,2,9,0,False,1,1,522,522,1671333993,2022-12-18 03:45:24.587185,,
231,23,33,active,1,3,0,0,False,1,1,525,525,1671328142,2022-12-18 03:45:24.587185,,
232,24,12,active,1,2,7,0,False,1,1,526,526,1671335452,2022-12-18 03:45:24.587185,,
233,5,29,active,1,1,1,0,False,1,1,528,528,1671334539,2022-12-18 03:45:24.587185,,
234,21,9,active,1,10,6,0,False,1,1,529,529,1671334880,2022-12-18 03:45:24.587185,,
235,5,18,active,1,0,2,0,False,1,1,530,530,1671331705,2022-12-18 03:45:24.587185,,
236,57,7,active,1,1,10,0,False,1,1,531,531,1671334917,2022-12-18 03:45:24.587185,,
237,31,7,active,1,3,7,0,False,1,1,532,532,1671334329,2022-12-18 03:45:24.587185,,
238,7,16,active,1,3,2,0,False,1,1,536,536,1671334933,2022-12-18 03:45:24.587185,,
239,25,50,active,1,1,3,0,False,1,1,537,537,1671334908,2022-12-18 03:45:24.587185,,
240,18,5,active,1,6,1,0,False,1,1,539,539,1671335372,2022-12-18 03:45:24.587185,,
241,4,50,active,1,0,0,0,False,1,1,540,540,1671335146,2022-12-18 03:45:24.587185,,
242,13,12,active,1,1,4,0,False,1,1,545,545,1671335136,2022-12-18 03:45:24.587185,,
243,8,33,active,1,2,1,0,False,1,1,546,546,1671330642,2022-12-18 03:45:24.587185,,
244,50,3,active,1,4,2,0,False,1,1,2002,2002,1671335242,2022-12-18 03:45:24.587185,,
245,19,32,active,1,2,4,0,False,1,1,2003,2003,1671335406,2022-12-18 03:45:24.587185,,
246,50,23,active,1,0,11,0,False,1,1,2006,2006,1671334267,2022-12-18 03:45:24.587185,,
247,18,14,active,1,1,5,0,False,1,1,2008,2008,1671334662,2022-12-18 03:45:24.587185,,
248,29,3,active,1,3,2,0,False,1,1,2009,2009,1671335081,2022-12-18 03:45:24.587185,,
249,34,4,active,1,4,11,0,False,1,1,2010,2010,1671333790,2022-12-18 03:45:24.587185,,
250,14,42,active,1,0,1,0,False,1,1,2012,2012,1671333967,2022-12-18 03:45:24.587185,,
251,1,51,active,1,0,0,0,False,1,1,2017,2017,1671328306,2022-12-18 03:45:24.587185,,
252,18,42,active,1,1,7,0,False,1,1,2021,2021,1671335410,2022-12-18 03:45:24.587185,,
253,15,17,active,1,0,4,0,False,1,1,2022,2022,1671334021,2022-12-18 03:45:24.587185,,
254,49,2,active,1,1,3,1,False,1,1,3016,3016,1671330874,2022-12-18 03:45:24.587185,,
255,0,23,active,1,1,0,0,False,1,1,3041,3041,1671334943,2022-12-18 03:45:24.587185,,
256,9,7,active,1,1,1,0,False,1,1,3042,3042,1671333861,2022-12-18 03:45:24.587185,,
257,4,11,active,1,3,1,0,False,1,1,3043,3043,1671331954,2022-12-18 03:45:24.587185,,
258,0,27,active,1,0,0,0,False,1,1,3044,3044,1671334593,2022-12-18 03:45:24.587185,,
259,5,13,active,1,1,3,0,False,1,1,3046,3046,1671335081,2022-12-18 03:45:24.587185,,
260,16,4,active,1,1,4,0,False,1,1,3047,3047,1671333402,2022-12-18 03:45:24.587185,,
261,0,0,out_of_service,0,0,0,0,False,0,0,3048,3048,86400,2022-12-18 03:45:24.587185,,
262,3,11,active,1,2,2,0,False,1,1,3049,3049,1671335364,2022-12-18 03:45:24.587185,,
263,2,19,active,1,0,1,0,False,1,1,3050,3050,1671333261,2022-12-18 03:45:24.587185,,
264,0,23,active,1,0,0,0,False,1,1,3052,3052,1671334169,2022-12-18 03:45:24.587185,,
265,3,18,active,1,2,2,0,False,1,1,3053,3053,1671335179,2022-12-18 03:45:24.587185,,
266,4,14,active,1,0,3,0,False,1,1,3054,3054,1671334772,2022-12-18 03:45:24.587185,,
267,2,19,active,1,1,1,0,False,1,1,3055,3055,1671335206,2022-12-18 03:45:24.587185,,
268,1,20,active,1,1,0,0,False,1,1,3056,3056,1671333204,2022-12-18 03:45:24.587185,,
269,2,16,active,1,0,1,0,False,1,1,3057,3057,1671335293,2022-12-18 03:45:24.587185,,
270,1,22,active,1,0,1,0,False,1,1,3058,3058,1671333847,2022-12-18 03:45:24.587185,,
271,2,17,active,1,0,0,0,False,1,1,3059,3059,1671335027,2022-12-18 03:45:24.587185,,
272,2,16,active,1,1,1,0,False,1,1,3060,3060,1671335468,2022-12-18 03:45:24.587185,,
273,2,17,active,1,1,0,0,False,1,1,3061,3061,1671332110,2022-12-18 03:45:24.587185,,
274,0,23,active,1,0,0,0,False,1,1,3062,3062,1671330668,2022-12-18 03:45:24.587185,,
275,0,20,active,1,0,0,0,False,1,1,3063,3063,1671332893,2022-12-18 03:45:24.587185,,
276,1,19,active,1,3,1,0,False,1,1,3064,3064,1671332118,2022-12-18 03:45:24.587185,,
277,21,10,active,1,0,1,0,False,1,1,3065,3065,1671335396,2022-12-18 03:45:24.587185,,
278,0,0,out_of_service,0,0,0,0,False,0,0,3066,3066,86400,2022-12-18 03:45:24.587185,,
279,18,7,active,1,2,0,0,False,1,1,3067,3067,1671334793,2022-12-18 03:45:24.587185,,
280,16,26,active,1,0,0,0,False,1,1,3068,3068,1671334822,2022-12-18 03:45:24.587185,,
281,21,7,active,1,1,0,0,False,1,1,3069,3069,1671334107,2022-12-18 03:45:24.587185,,
282,6,14,active,1,1,0,1,False,1,1,3070,3070,1671332317,2022-12-18 03:45:24.587185,,
283,7,12,active,1,0,1,0,False,1,1,3071,3071,1671335444,2022-12-18 03:45:24.587185,,
284,6,18,active,1,0,0,0,False,1,1,3072,3072,1671329544,2022-12-18 03:45:24.587185,,
285,13,26,active,1,3,0,0,False,1,1,3074,3074,1671334694,2022-12-18 03:45:24.587185,,
286,1,28,active,1,4,1,0,False,1,1,3075,3075,1671334722,2022-12-18 03:45:24.587185,,
287,12,24,active,1,0,1,0,False,1,1,3076,3076,1671334534,2022-12-18 03:45:24.587185,,
288,17,14,active,1,1,4,0,False,1,1,3077,3077,1671334912,2022-12-18 03:45:24.587185,,
289,23,4,active,1,0,5,0,False,1,1,3078,3078,1671331303,2022-12-18 03:45:24.587185,,
290,2,19,active,1,0,2,0,False,1,1,3080,3080,1671334279,2022-12-18 03:45:24.587185,,
291,15,12,active,1,1,2,0,False,1,1,3081,3081,1671333625,2022-12-18 03:45:24.587185,,
292,14,10,active,1,1,1,0,False,1,1,3082,3082,1671335089,2022-12-18 03:45:24.587185,,
293,16,14,active,1,2,1,0,False,1,1,3083,3083,1671334299,2022-12-18 03:45:24.587185,,
294,21,3,active,1,0,2,0,False,1,1,3085,3085,1671334395,2022-12-18 03:45:24.587185,,
295,18,11,active,1,0,1,0,False,1,1,3086,3086,1671335160,2022-12-18 03:45:24.587185,,
296,24,6,active,1,0,2,0,False,1,1,3087,3087,1671334374,2022-12-18 03:45:24.587185,,
297,15,4,active,1,0,0,0,False,1,1,3088,3088,1671332858,2022-12-18 03:45:24.587185,,
298,20,6,active,1,0,0,0,False,1,1,3092,3092,1671335335,2022-12-18 03:45:24.587185,,
299,14,11,active,1,2,0,0,False,1,1,3093,3093,1671335398,2022-12-18 03:45:24.587185,,
300,10,8,active,1,0,0,0,False,1,1,3094,3094,1671330927,2022-12-18 03:45:24.587185,,
301,13,12,active,1,1,2,0,False,1,1,3095,3095,1671335073,2022-12-18 03:45:24.587185,,
302,35,3,active,1,0,3,0,False,1,1,3096,3096,1671330415,2022-12-18 03:45:24.587185,,
303,45,1,active,1,3,3,1,False,1,1,3100,3100,1671334684,2022-12-18 03:45:24.587185,,
304,21,4,active,1,1,2,0,False,1,1,3101,3101,1671333941,2022-12-18 03:45:24.587185,,
305,20,6,active,1,1,2,0,False,1,1,3102,3102,1671334838,2022-12-18 03:45:24.587185,,
306,51,2,active,1,1,0,0,False,1,1,3105,3105,1671332590,2022-12-18 03:45:24.587185,,
307,13,37,active,1,1,5,0,False,1,1,3106,3106,1671334317,2022-12-18 03:45:24.587185,,
308,37,0,active,1,1,4,0,False,1,1,3107,3107,1671335364,2022-12-18 03:45:24.587185,,
309,43,7,active,1,1,6,0,False,1,1,3108,3108,1671335057,2022-12-18 03:45:24.587185,,
310,28,2,active,1,1,2,0,False,1,1,3109,3109,1671335266,2022-12-18 03:45:24.587185,,
311,27,0,active,1,1,6,0,False,1,1,3110,3110,1671334095,2022-12-18 03:45:24.587185,,
312,26,5,active,1,1,1,0,False,1,1,3112,3112,1671334488,2022-12-18 03:45:24.587185,,
313,21,3,active,1,2,7,0,False,1,1,3113,3113,1671334860,2022-12-18 03:45:24.587185,,
314,40,8,active,1,2,5,0,False,1,1,3115,3115,1671335427,2022-12-18 03:45:24.587185,,
315,33,1,active,1,0,6,0,False,1,1,3116,3116,1671335355,2022-12-18 03:45:24.587185,,
316,14,11,active,1,2,3,0,False,1,1,3117,3117,1671334522,2022-12-18 03:45:24.587185,,
317,5,37,active,1,0,1,0,False,1,1,3118,3118,1671334326,2022-12-18 03:45:24.587185,,
318,39,2,active,1,2,1,0,False,1,1,3119,3119,1671334397,2022-12-18 03:45:24.587185,,
319,16,10,active,1,1,2,0,False,1,1,3121,3121,1671332908,2022-12-18 03:45:24.587185,,
320,73,4,active,1,1,23,0,False,1,1,3122,3122,1671333330,2022-12-18 03:45:24.587185,,
321,15,32,active,1,0,2,0,False,1,1,3123,3123,1671308790,2022-12-18 03:45:24.587185,,
322,39,2,active,1,1,9,0,False,1,1,3124,3124,1671335031,2022-12-18 03:45:24.587185,,
323,17,5,active,1,1,2,0,False,1,1,3125,3125,1671332741,2022-12-18 03:45:24.587185,,
324,21,12,active,1,1,3,0,False,1,1,3126,3126,1671334069,2022-12-18 03:45:24.587185,,
325,0,0,active,1,32,0,0,False,1,1,3127,3127,1671335341,2022-12-18 03:45:24.587185,,
326,20,7,active,1,0,2,0,False,1,1,3128,3128,1671323931,2022-12-18 03:45:24.587185,,
327,31,5,active,1,2,1,0,False,1,1,3129,3129,1671329726,2022-12-18 03:45:24.587185,,
328,28,7,active,1,0,0,0,False,1,1,3130,3130,1671335230,2022-12-18 03:45:24.587185,,
329,8,24,active,1,1,2,0,False,1,1,3131,3131,1671333562,2022-12-18 03:45:24.587185,,
330,35,15,active,1,1,27,0,False,1,1,3132,3132,1671333463,2022-12-18 03:45:24.587185,,
331,25,18,active,1,5,12,0,False,1,1,3134,3134,1671334403,2022-12-18 03:45:24.587185,,
332,15,24,active,1,2,4,0,False,1,1,3135,3135,1671333544,2022-12-18 03:45:24.587185,,
333,30,15,active,1,5,5,0,False,1,1,3136,3136,1671334803,2022-12-18 03:45:24.587185,,
334,14,14,active,1,2,3,0,False,1,1,3137,3137,1671335257,2022-12-18 03:45:24.587185,,
335,10,30,active,1,2,3,0,False,1,1,3139,3139,1671334685,2022-12-18 03:45:24.587185,,
336,16,39,active,1,2,2,0,False,1,1,3140,3140,1671333322,2022-12-18 03:45:24.587185,,
337,39,16,active,1,6,3,0,False,1,1,3141,3141,1671334435,2022-12-18 03:45:24.587185,,
338,23,17,active,1,2,2,0,False,1,1,3142,3142,1671334165,2022-12-18 03:45:24.587185,,
339,2,41,active,1,4,2,0,False,1,1,3143,3143,1671335344,2022-12-18 03:45:24.587185,,
340,7,32,active,1,3,2,0,False,1,1,3144,3144,1671334890,2022-12-18 03:45:24.587185,,
341,5,40,active,1,0,4,0,False,1,1,3145,3145,1671335186,2022-12-18 03:45:24.587185,,
342,24,19,active,1,2,11,0,False,1,1,3146,3146,1671334894,2022-12-18 03:45:24.587185,,
343,7,30,active,1,1,1,0,False,1,1,3147,3147,1671333975,2022-12-18 03:45:24.587185,,
344,10,17,active,1,3,4,0,False,1,1,3148,3148,1671334532,2022-12-18 03:45:24.587185,,
345,11,33,active,1,1,9,0,False,1,1,3151,3151,1671335058,2022-12-18 03:45:24.587185,,
346,2,39,active,1,0,0,0,False,1,1,3152,3152,1671331374,2022-12-18 03:45:24.587185,,
347,8,38,active,1,0,2,0,False,1,1,3154,3154,1671330990,2022-12-18 03:45:24.587185,,
348,12,24,active,1,1,0,0,False,1,1,3156,3156,1671334199,2022-12-18 03:45:24.587185,,
349,10,16,active,1,1,3,0,False,1,1,3157,3157,1671332181,2022-12-18 03:45:24.587185,,
350,10,18,active,1,2,7,0,False,1,1,3158,3158,1671335228,2022-12-18 03:45:24.587185,,
351,12,15,active,1,2,8,0,False,1,1,3159,3159,1671335462,2022-12-18 03:45:24.587185,,
352,3,34,active,1,1,2,0,False,1,1,3160,3160,1671335125,2022-12-18 03:45:24.587185,,
353,6,50,active,1,0,6,0,False,1,1,3161,3161,1671335431,2022-12-18 03:45:24.587185,,
354,5,35,active,1,1,0,0,False,1,1,3163,3163,1671331156,2022-12-18 03:45:24.587185,,
355,10,52,active,1,2,3,0,False,1,1,3164,3164,1671335011,2022-12-18 03:45:24.587185,,
356,6,43,active,1,1,5,0,False,1,1,3165,3165,1671335316,2022-12-18 03:45:24.587185,,
357,2,34,active,1,3,1,0,False,1,1,3166,3166,1671335203,2022-12-18 03:45:24.587185,,
358,11,41,active,1,1,6,0,False,1,1,3167,3167,1671335109,2022-12-18 03:45:24.587185,,
359,9,65,active,1,0,2,0,False,1,1,3169,3169,1671334662,2022-12-18 03:45:24.587185,,
360,4,23,active,1,2,4,0,False,1,1,3170,3170,1671333432,2022-12-18 03:45:24.587185,,
361,0,0,out_of_service,0,0,0,0,False,0,0,3171,3171,86400,2022-12-18 03:45:24.587185,,
362,17,3,active,1,3,12,0,False,1,1,3172,3172,1671335435,2022-12-18 03:45:24.587185,,
363,15,59,active,1,2,1,0,False,1,1,3173,3173,1671332751,2022-12-18 03:45:24.587185,,
364,15,26,active,1,2,11,0,False,1,1,3175,3175,1671335078,2022-12-18 03:45:24.587185,,
365,5,54,active,1,3,4,0,False,1,1,3177,3177,1671334965,2022-12-18 03:45:24.587185,,
366,8,69,active,1,1,1,0,False,1,1,3178,3178,1671335141,2022-12-18 03:45:24.587185,,
367,19,2,active,1,2,1,0,False,1,1,3179,3179,1671332337,2022-12-18 03:45:24.587185,,
368,3,11,active,1,0,0,0,False,1,1,3184,3184,1671334025,2022-12-18 03:45:24.587185,,
369,13,8,active,1,1,0,0,False,1,1,3185,3185,1671329148,2022-12-18 03:45:24.587185,,
370,27,15,active,1,0,0,0,False,1,1,3186,3186,1671335080,2022-12-18 03:45:24.587185,,
371,20,2,active,0,0,9,0,False,0,1,3187,3187,1671329282,2022-12-18 03:45:24.587185,,
372,14,3,active,1,1,6,0,False,1,1,3191,3191,1671331821,2022-12-18 03:45:24.587185,,
373,16,6,active,1,0,9,0,False,1,1,3192,3192,1671332103,2022-12-18 03:45:24.587185,,
374,12,6,active,0,0,4,0,False,0,1,3193,3193,1671328041,2022-12-18 03:45:24.587185,,
375,10,12,active,1,0,0,0,False,1,1,3194,3194,1671335456,2022-12-18 03:45:24.587185,,
376,3,15,active,1,0,3,0,False,1,1,3196,3196,1671334684,2022-12-18 03:45:24.587185,,
377,1,16,active,1,1,1,0,False,1,1,3198,3198,1671320288,2022-12-18 03:45:24.587185,,
378,13,1,active,1,0,8,0,False,1,1,3199,3199,1671333804,2022-12-18 03:45:24.587185,,
379,13,5,active,1,0,5,0,False,1,1,3201,3201,1671323820,2022-12-18 03:45:24.587185,,
380,0,0,active,1,0,0,0,False,1,1,3202,3202,86400,2022-12-18 03:45:24.587185,,
381,6,20,active,1,0,1,0,False,1,1,3203,3203,1671334253,2022-12-18 03:45:24.587185,,
382,10,16,active,1,0,9,0,False,1,1,3206,3206,1671323095,2022-12-18 03:45:24.587185,,
383,13,11,active,1,0,11,0,False,1,1,3207,3207,1671334441,2022-12-18 03:45:24.587185,,
384,6,16,active,1,0,2,0,False,1,1,3209,3209,1671332133,2022-12-18 03:45:24.587185,,
385,4,12,active,1,1,3,0,False,1,1,3210,3210,1671330109,2022-12-18 03:45:24.587185,,
386,11,11,active,1,0,2,0,False,1,1,3211,3211,1671335145,2022-12-18 03:45:24.587185,,
387,17,5,active,1,0,9,0,False,1,1,3212,3212,1671322774,2022-12-18 03:45:24.587185,,
388,8,13,active,1,1,2,0,False,1,1,3213,3213,1671334338,2022-12-18 03:45:24.587185,,
389,3,19,active,1,0,1,0,False,1,1,3214,3214,1671333382,2022-12-18 03:45:24.587185,,
390,1,17,active,1,0,0,0,False,1,1,3220,3220,1671329559,2022-12-18 03:45:24.587185,,
391,22,3,active,1,2,2,0,False,1,1,3221,3221,1671333163,2022-12-18 03:45:24.587185,,
392,2,11,active,1,1,2,0,False,1,1,3225,3225,1671334970,2022-12-18 03:45:24.587185,,
393,9,35,active,1,1,7,0,False,1,1,3226,3226,1671333411,2022-12-18 03:45:24.587185,,
394,2,35,active,1,1,2,0,False,1,1,3231,3231,1671330495,2022-12-18 03:45:24.587185,,
395,6,28,active,1,3,3,0,False,1,1,3233,3233,1671335464,2022-12-18 03:45:24.587185,,
396,11,21,active,1,1,7,0,False,1,1,3235,3235,1671335256,2022-12-18 03:45:24.587185,,
397,6,23,active,1,4,3,0,False,1,1,3236,3236,1671334811,2022-12-18 03:45:24.587185,,
398,2,33,active,1,0,1,0,False,1,1,3238,3238,1671333751,2022-12-18 03:45:24.587185,,
399,3,16,active,1,0,0,0,False,1,1,3241,3241,1671333203,2022-12-18 03:45:24.587185,,
400,2,25,active,1,1,2,0,False,1,1,3243,3243,1671332711,2022-12-18 03:45:24.587185,,
401,73,4,active,1,2,6,0,False,1,1,3244,3244,1671335148,2022-12-18 03:45:24.587185,,
402,24,25,active,1,0,3,0,False,1,1,3246,3246,1671335089,2022-12-18 03:45:24.587185,,
403,1,18,active,1,0,1,0,False,1,1,3249,3249,1671333292,2022-12-18 03:45:24.587185,,
404,7,0,active,1,17,1,0,False,1,1,3254,3254,1671315993,2022-12-18 03:45:24.587185,,
405,13,0,active,1,3,3,0,False,1,1,3255,3255,1671335211,2022-12-18 03:45:24.587185,,
406,39,4,active,1,1,2,0,False,1,1,3260,3260,1671334285,2022-12-18 03:45:24.587185,,
407,75,10,active,1,1,9,0,False,1,1,3263,3263,1671334585,2022-12-18 03:45:24.587185,,
408,3,9,active,1,2,1,0,False,1,1,3267,3267,1671330625,2022-12-18 03:45:24.587185,,
409,2,12,active,1,0,1,0,False,1,1,3268,3268,1671331288,2022-12-18 03:45:24.587185,,
410,9,4,active,0,0,5,1,False,0,1,3269,3269,1671327711,2022-12-18 03:45:24.587185,,
411,1,13,active,1,0,0,0,False,1,1,3270,3270,1671311580,2022-12-18 03:45:24.587185,,
412,4,10,active,1,0,0,0,False,1,1,3272,3272,1671333384,2022-12-18 03:45:24.587185,,
413,14,3,active,1,1,10,0,False,1,1,3273,3273,1671334043,2022-12-18 03:45:24.587185,,
414,12,2,active,1,0,7,0,False,1,1,3275,3275,1671328037,2022-12-18 03:45:24.587185,,
415,21,5,active,1,0,4,0,False,1,1,3276,3276,1671334630,2022-12-18 03:45:24.587185,,
416,5,8,active,1,0,2,0,False,1,1,3277,3277,1671334874,2022-12-18 03:45:24.587185,,
417,5,9,active,1,0,4,0,False,1,1,3278,3278,1671333015,2022-12-18 03:45:24.587185,,
418,5,13,active,1,0,0,0,False,1,1,3279,3279,1671335328,2022-12-18 03:45:24.587185,,
419,4,10,active,1,0,1,0,False,1,1,3280,3280,1671330939,2022-12-18 03:45:24.587185,,
420,7,7,active,1,0,3,0,False,1,1,3281,3281,1671329849,2022-12-18 03:45:24.587185,,
421,5,41,active,1,0,5,0,False,1,1,3283,3283,1671333818,2022-12-18 03:45:24.587185,,
422,0,36,active,1,1,0,0,False,1,1,3284,3284,1671335308,2022-12-18 03:45:24.587185,,
423,2,36,active,1,2,2,0,False,1,1,3285,3285,1671332533,2022-12-18 03:45:24.587185,,
424,8,26,active,1,4,1,0,False,1,1,3286,3286,1671334787,2022-12-18 03:45:24.587185,,
425,9,35,active,1,1,4,0,False,1,1,3287,3287,1671332708,2022-12-18 03:45:24.587185,,
426,3,33,active,1,3,3,0,False,1,1,3288,3288,1671332817,2022-12-18 03:45:24.587185,,
427,15,14,active,1,1,5,0,False,1,1,3289,3289,1671334317,2022-12-18 03:45:24.587185,,
428,7,28,active,1,0,0,0,False,1,1,3290,3290,1671331290,2022-12-18 03:45:24.587185,,
429,26,16,active,1,0,15,0,False,1,1,3292,3292,1671335306,2022-12-18 03:45:24.587185,,
430,13,7,active,1,0,10,0,False,1,1,3293,3293,1671334719,2022-12-18 03:45:24.587185,,
431,6,26,active,1,2,2,0,False,1,1,3294,3294,1671335388,2022-12-18 03:45:24.587185,,
432,17,54,active,1,2,0,0,False,1,1,3296,3296,1671335260,2022-12-18 03:45:24.587185,,
433,10,11,active,1,0,6,0,False,1,1,3297,3297,1671335315,2022-12-18 03:45:24.587185,,
