,num_docks_available,station_id,is_installed,num_bikes_available,is_returning,num_bikes_disabled,last_reported,num_ebikes_available,legacy_id,num_docks_disabled,is_renting,eightd_has_available_keys,last_update,num_scooters_available,num_scooters_unavailable
2483,10,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,1,18,1,0,1691552068,2,4331,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2484,33,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,1,76,1,6,1691552069,11,515,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2485,3,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,1,15,1,1,1691552069,0,4154,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2486,20,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,1,0,1,4,1691552070,0,4063,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2487,15,bb07a569-cc74-439e-b424-916c0304f136,1,10,1,5,1691552070,3,3994,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2488,14,1786697932047949952,1,7,1,2,1691552071,3,1786697932047949952,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2489,16,66db67d2-0aca-11e7-82f6-3863bb44ef7c,1,42,1,5,1691552071,0,294,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2490,19,81640d04-c36a-4fb1-98b0-85be10be516c,1,2,1,0,1691552072,0,5014,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2491,19,1786699974232881542,1,0,1,1,1691552072,0,1786699974232881542,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2492,5,94771406-6712-4508-9392-11e9d90e1185,1,13,1,1,1691552072,5,4866,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2493,34,66de1c33-0aca-11e7-82f6-3863bb44ef7c,1,11,1,3,1691552074,8,3360,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2494,3,7a15d81b-357e-42e0-b208-93ffd562fd63,1,21,1,3,1691552073,3,3492,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2495,34,33c533cd-5f0e-4c15-a00a-6a2bf1e2d077,1,6,1,3,1691552073,0,4214,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2496,20,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,1,8,1,3,1691552075,2,447,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2497,4,9991b75b-a9ba-4abc-bf84-0108291be05a,1,20,1,1,1691552075,1,4449,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2498,0,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,1,19,1,0,1691552075,5,4108,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2499,12,db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac,1,4,1,3,1691552076,4,4167,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2500,0,92a51669-deec-45a9-8494-fafdf6356c51,1,32,1,1,1691552076,4,4834,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2501,3,e1a3f2f9-618f-4727-b2d6-676e02aadf17,1,19,1,1,1691552076,5,4462,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2502,3,1786687245202023014,1,31,1,1,1691552076,0,1786687245202023014,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2503,0,fe65853e-b20a-4250-9677-2aa177283b72,1,21,1,0,1691552075,5,4000,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2504,20,3f36c26d-c57f-47cc-9672-20f19babb36a,1,13,1,1,1691552082,2,3593,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2505,18,55ccb271-7035-422e-bee1-20e84caa0217,1,25,1,5,1691552083,0,3813,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2506,3,425b8fac-90d4-44f4-a6a8-3010b5f155ad,1,22,1,3,1691552083,2,4076,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2507,6,fec4aa1b-9fc1-4dd9-ab39-c1d7370a6e54,1,14,1,0,1691552082,3,4143,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2508,9,96e6ebf1-cdbf-4d0a-94e7-eed14dee5a77,1,14,1,3,1691552082,3,4624,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2509,27,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,1,42,1,4,1691552080,2,236,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2510,3,32c60668-a192-4d06-aa7c-6d6f7aed6b45,1,38,1,0,1691552080,4,3588,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2511,12,1786697166576476490,1,32,1,3,1691552080,0,1786697166576476490,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2512,10,6ae35aa8-644e-4b2c-b6a4-6570192f78ab,1,20,1,2,1691552080,2,4509,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2513,3,1202a491-9f76-4609-9b5c-eb7723ab5b45,1,16,1,0,1691552080,0,4859,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2514,7,be435dfd-e859-487c-ae32-3d2b76d49a49,1,11,1,1,1691552081,3,3976,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2515,5,cf284d60-23e7-49ec-91dc-8bfedb59cb6a,1,13,1,0,1691552089,0,4497,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2516,25,ace80a8c-6196-484e-8dd0-061e3c90389b,1,4,1,0,1691552090,2,3825,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2517,0,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,1,20,1,1,1691552088,3,4352,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2518,14,94bcf812-5cff-460c-841f-54876ed1e7a4,1,2,1,3,1691552088,1,4971,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2519,12,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,1,31,1,12,1691552088,2,2002,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2520,13,9a37d8a1-990b-484c-9603-262dbd1165cc,1,5,1,1,1691552086,0,4839,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2521,3,999865d2-0735-4e85-a9d4-00810231530e,1,19,1,3,1691552086,2,3648,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2522,17,1828965887815635862,1,5,1,1,1691552086,0,1828965887815635862,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2523,9,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,1,8,1,3,1691552087,3,4542,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2524,6,c56739c2-b310-4d73-ab0e-b6036abd9561,1,18,1,1,1691552091,0,4318,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2525,15,66dde343-0aca-11e7-82f6-3863bb44ef7c,1,16,1,1,1691552091,13,3289,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2526,4,dadd2084-d844-46f5-b7a4-128d31eeba8e,1,1,1,14,1691552092,1,4627,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2527,7,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,1,20,1,1,1691552092,3,3069,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2528,5,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,1,9,1,6,1691552093,2,4399,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2529,5,8a560dc7-36d9-4391-bed1-8df271a36273,1,13,1,2,1691552093,0,4671,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2530,16,7380e377-936d-47d7-8abe-0f666d47465e,1,2,1,4,1691552093,1,4087,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2531,17,2b33334b-243c-4a16-a6d2-32304c8884f1,1,3,1,0,1691552096,2,4551,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2532,2,02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,1,26,1,0,1691552095,2,4436,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2533,0,66db6889-0aca-11e7-82f6-3863bb44ef7c,1,29,1,5,1691552096,0,295,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2534,10,ab5c5ee6-9c4e-4aaa-a14e-d236d3e01d9a,1,11,1,2,1691552097,2,4773,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2535,16,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,1,4,1,0,1691552097,2,4191,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2536,1,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,1,16,1,6,1691552097,2,3949,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2537,83,1827839088308194240,1,35,1,2,1691552097,2,1827839088308194240,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2538,27,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,1,10,1,4,1691552099,0,3135,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2539,11,66dde208-0aca-11e7-82f6-3863bb44ef7c,1,24,1,4,1691552100,15,3286,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2540,50,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,1,3,1,8,1691552097,1,450,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2541,72,66db65aa-0aca-11e7-82f6-3863bb44ef7c,1,25,1,9,1691552098,0,293,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2542,0,99142ec8-c0e7-47ca-916c-c1097d48e133,1,40,1,1,1691552103,3,4341,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2543,3,d946ce73-5487-4ab7-b429-cf873e9af5b5,1,15,1,1,1691552097,2,4450,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2544,0,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,1,21,1,3,1691552097,0,4023,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2545,24,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,1,29,1,1,1691552109,1,146,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2546,0,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,1,33,1,1,1691552107,3,3290,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2547,20,e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,1,1,1,0,1691552104,0,5075,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2548,4,1786697528321024934,1,33,1,2,1691552104,0,1786697528321024934,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2549,12,f7e7f14f-7c39-488e-849b-92c41059eb07,1,9,1,0,1691552104,5,4564,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2550,10,bf317efc-13f1-42be-8243-373a29354033,1,12,1,4,1691552108,0,3494,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2551,6,1828964993433043090,1,12,1,1,1691552112,1,1828964993433043090,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2552,10,36025f2c-ee4d-4c1a-832d-733cf37f98ef,1,17,1,3,1691552112,3,4545,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2553,1,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,1,17,1,1,1691552113,3,4091,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2554,17,39f756c2-3904-463e-95a8-8d8e3540e845,1,40,1,8,1691552113,2,4722,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2555,39,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,1,2,1,4,1691552113,0,458,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2556,8,7f3aa940-18ef-4900-89dc-cdb05f693f31,1,11,1,0,1691552111,4,4903,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2557,11,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,1,20,1,1,1691552112,2,4785,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2558,68,66db3997-0aca-11e7-82f6-3863bb44ef7c,1,3,1,6,1691552112,0,228,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2559,6,66de1368-0aca-11e7-82f6-3863bb44ef7c,1,30,1,3,1691552114,2,3344,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2560,2,1814900898997467540,1,19,1,1,1691552114,3,1814900898997467540,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2561,15,7cb65297-c880-459a-b054-4e059576c02a,1,7,1,2,1691552115,7,4732,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2562,5,b03adb87-2bd9-43a5-a822-7d06a9ee2d81,1,25,1,0,1691552114,0,3771,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2563,3,868586b3-ddc7-4b4b-9bed-a1e487033aaa,1,43,1,1,1691552116,1,5009,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2564,8,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,1,13,1,0,1691552116,2,4662,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2565,0,4f57360d-a4cb-4568-b74a-f3086ccaee2e,1,20,1,1,1691552117,8,4443,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2566,1,66dc8768-0aca-11e7-82f6-3863bb44ef7c,1,36,1,4,1691552116,1,532,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2567,16,d52d4171-fd60-4a28-b7e2-89f3693e0591,1,2,1,0,1691552119,0,5065,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2568,13,fac701fb-c433-496e-933b-ea137dbe7fe1,1,3,1,3,1691552116,2,4553,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2569,4,cc7b86cf-a2fb-4738-b967-de7b197dc930,1,32,1,4,1691552120,3,4702,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2570,16,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,1,2,1,1,1691552120,0,3249,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2571,18,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,1,18,1,2,1691552120,3,3160,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2572,39,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,1,15,1,2,1691552121,2,360,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2573,9,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,1,20,1,3,1691552123,4,3425,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2574,3,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,1,16,1,0,1691552125,2,5070,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2575,4,145bbc0d-8976-45ae-9565-158ba564d3d1,1,23,1,0,1691552125,1,3775,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2576,15,c8060816-b4aa-4fd9-bc66-af28bf61dc87,1,5,1,0,1691552125,4,3960,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2577,2,48e7e465-f861-452a-9bf7-7eacd0b2bcac,1,16,1,1,1691552125,0,4374,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2578,38,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,1,2,1,5,1691552119,0,3143,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2579,17,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,1,1,1,3,1691552121,0,4506,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2580,0,9ac5758f-0419-4e28-8387-6bcd28db17fa,1,15,1,4,1691552122,1,3951,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2581,8,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,1,15,1,2,1691552124,3,508,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2582,0,c7ffe3fa-9cd6-4d35-9060-7d5822381442,1,65,1,9,1691552124,13,4724,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2583,27,9e014047-d675-418b-a03c-84d974a25134,1,0,1,3,1691552123,0,4486,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2584,2,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,1,18,1,0,1691552129,0,4080,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2585,5,1820420224296772166,1,18,1,1,1691552129,0,1820420224296772166,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2586,18,31f340f3-3201-449e-b017-a26813aa448f,1,3,1,0,1691552129,2,4400,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2587,65,66dc9068-0aca-11e7-82f6-3863bb44ef7c,1,1,1,6,1691552129,0,2006,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2588,18,5f968a1b-ee60-43a0-ad25-05211e09e436,1,4,1,0,1691552131,1,3828,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2589,2,9b721468-3b28-429d-9e13-580cdf00a6a4,1,24,1,1,1691552131,1,3763,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2590,6,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,1,19,1,1,1691552131,3,4272,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2591,13,66dea52b-0aca-11e7-82f6-3863bb44ef7c,1,5,1,1,1691552127,1,3453,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2592,36,8e631be4-1e0c-4627-a261-18f0003d0ba2,1,2,1,4,1691552127,1,3536,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2593,11,a6a132f9-89bf-42a4-afe6-1ca449b7f570,1,6,1,1,1691552127,1,3878,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2594,28,66de88d7-0aca-11e7-82f6-3863bb44ef7c,1,11,1,7,1691552127,0,3440,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2595,13,cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,1,7,1,3,1691552127,1,4505,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2596,1,1b9568a5-7ac3-4950-836b-9651fea9e7c9,1,27,1,2,1691552127,9,5083,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2597,0,66de44ba-0aca-11e7-82f6-3863bb44ef7c,1,38,1,1,1691552127,1,3389,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2598,14,0cc38ba1-4625-4821-9a6f-e490525cbce2,1,1,1,5,1691552130,0,4345,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2599,17,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,1,3,1,2,1691552130,3,3835,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2600,0,66de59bd-0aca-11e7-82f6-3863bb44ef7c,1,18,1,4,1691552130,1,3413,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2601,0,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,1,32,1,3,1691552130,1,2008,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2602,14,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,1,51,1,3,1691552130,0,4280,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2603,7,16a4effc-282e-4053-b47b-31f734d50c08,1,16,1,4,1691552130,0,3504,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2604,0,66dc9143-0aca-11e7-82f6-3863bb44ef7c,1,33,1,0,1691552126,3,2009,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2605,6,40914c6b-293d-49ac-b83a-d9d4af998aea,1,12,1,1,1691552126,0,3969,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2606,6,7a771842-c090-4da1-8c13-72b7f4f50a87,1,28,1,1,1691552126,2,3668,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2607,19,e4980fd0-e540-40ca-acba-c2a74f3294fc,1,3,1,2,1691552128,1,4350,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2608,5,4775fd25-2240-44d7-884a-d777d15a9b5e,1,16,1,0,1691552136,4,4173,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2609,0,66de542a-0aca-11e7-82f6-3863bb44ef7c,1,42,1,5,1691552136,1,3409,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2610,8,3f878b81-324e-4673-9221-43d34647e76f,1,10,1,0,1691552133,2,3795,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2611,52,ed5c92f1-3293-4385-9e2b-9b716a096a19,1,3,1,8,1691552133,3,4504,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2612,3,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,1,17,1,1,1691552133,3,4356,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2613,6,5f2766b0-362e-49e5-ab09-05e2c4b6f626,1,13,1,0,1691552137,3,4611,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2614,31,66db4282-0aca-11e7-82f6-3863bb44ef7c,1,13,1,2,1691552137,0,254,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2615,17,b319c797-71ff-490c-b965-ba2ac0f50da0,1,2,1,0,1691552137,0,4796,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2616,81,66dc9223-0aca-11e7-82f6-3863bb44ef7c,1,5,1,1,1691552134,0,2012,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2617,20,e666a344-1afb-4512-b2e9-2fc5ed71be2b,1,0,1,4,1691552134,0,4320,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2618,16,a90e9ad3-4347-4fa4-b031-9bf1f69ce049,1,3,1,0,1691552134,1,4793,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2619,12,77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,1,13,1,0,1691552135,2,4813,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2620,5,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,1,14,1,2,1691552136,7,3050,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2621,11,923a60f7-2a0e-4a31-8dd5-66c8518c929e,1,9,1,1,1691552132,2,4776,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2622,12,5eac53d0-5510-441a-9dbb-76bd38acf4ef,1,6,1,1,1691552142,3,4599,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2623,0,66dd455e-0aca-11e7-82f6-3863bb44ef7c,1,32,1,7,1691552142,12,3147,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2624,21,73b403cf-86fd-4f93-a484-5cb06a2abeea,1,15,1,2,1691552143,1,3658,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2625,12,a1112e04-bc50-4782-b3d6-bb5902c0e8db,1,7,1,1,1691552143,2,3942,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2626,8,66de3fde-0aca-11e7-82f6-3863bb44ef7c,1,13,1,4,1691552138,11,3383,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2627,56,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,1,0,1,6,1691552138,0,524,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2628,16,22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,1,5,1,2,1691552139,2,4547,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2629,15,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,1,9,1,2,1691552144,0,3121,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2630,8,66db3da9-0aca-11e7-82f6-3863bb44ef7c,1,11,1,3,1691552144,1,241,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2631,5,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,1,19,1,1,1691552141,8,4577,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2632,16,e982e1cb-7e7b-4769-85b8-565925200654,1,2,1,5,1691552141,0,4963,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2633,26,52dd11f4-bbd0-49ab-912b-06fac40d275d,1,6,1,1,1691552141,0,4485,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2634,10,514afe43-84d4-4941-8281-75a93c5cd365,1,8,1,3,1691552142,3,4130,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2635,0,66dccad8-0aca-11e7-82f6-3863bb44ef7c,1,22,1,1,1691552140,3,3064,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2636,3,380394f7-64fa-4a65-a4d1-7bcaddd41fab,1,16,1,3,1691552140,0,4423,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2637,6,b930dd82-92d0-4d86-b896-7d8b827c2d5f,1,13,1,0,1691552140,0,4937,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2638,13,66dd266a-0aca-11e7-82f6-3863bb44ef7c,1,18,1,2,1691552141,0,3126,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2639,53,66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,1,2,1,3,1691552141,2,367,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2640,2,65a1b09d-560d-46bf-8f5d-7f59471a587e,1,18,1,4,1691552139,3,3999,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2641,8,1814900752968579218,1,14,1,1,1691552140,1,1814900752968579218,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2642,3,66dcf023-0aca-11e7-82f6-3863bb44ef7c,1,16,1,2,1691552140,9,3080,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2643,3,48b19cc8-bf45-4602-89ac-a8c0a0560c43,1,16,1,0,1691552140,2,4609,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2644,13,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,1,8,1,2,1691552140,2,4010,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2645,22,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,1,1,1,1,1691552140,0,4911,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2646,8,b47e5ffd-4215-4476-a89b-ebe52111f763,1,30,1,1,1691552143,5,4037,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2647,15,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,1,29,1,4,1691552143,11,4124,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2648,41,66dbe441-0aca-11e7-82f6-3863bb44ef7c,1,28,1,3,1691552144,0,377,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2649,0,4d4a3e7b-1005-4bfd-8680-340a20cacbee,1,19,1,2,1691552140,8,3609,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2650,25,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,1,6,1,1,1691552141,3,4009,1,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2651,5,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,1,39,1,10,1691552148,0,369,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2652,4,2bf9addc-038b-48fe-8794-dde085c5e5dc,1,30,1,6,1691552148,0,3734,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2653,17,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,1,10,1,0,1691552148,10,4886,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2654,7,66db3708-0aca-11e7-82f6-3863bb44ef7c,1,26,1,5,1691552148,1,217,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2655,4,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,1,22,1,0,1691552148,0,3102,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
2656,4,a37bd0e0-d1e9-4302-9ff7-286e415aff1c,1,14,1,1,1691552148,0,5004,0,1,False,2023-08-09 03:30:35.828823,0.0,0.0
